Subject	Readcount	Correct_bases	Incorrect_bases	Total_bases	Subjlen	Coverage	Percent_ID
other_MGCollapse_EASP3-11	2	165	4	169	7437	2.27	97.63
other_MGCollapse_EASP3-12	1	88	2	90	7383	1.22	97.78
other_MGCollapse_EASP3	4	355	6	361	13242	2.73	98.34
other_MGCollapse_EASP3-1	3	258	4	262	11112	2.36	98.47
other_MGCollapse_EASP3-67	2	161	4	165	3855	4.28	97.58
other_MGCollapse_EASP3-25	2	163	3	166	6081	2.73	98.19
other_MGCollapse_EASP3-94	2	156	4	160	3219	4.97	97.5
other_MGCollapse_EASP3-23	2	173	0	173	6474	2.67	100.0
greenalgae-Micromonas_pusilla-296129at2759-S1	4	330	11	341	4479	7.61	96.77
other_MGCollapse_EASP3-98	3	265	8	273	3186	8.57	97.07
other_MGCollapse_EASP3-36	1	83	1	84	4998	1.68	98.81
greenalgae-Micromonas_pusilla-369837at2759-S1	1	83	0	83	3711	2.24	100.0
other_MGCollapse_EASP3-4	6	405	11	416	8164	5.1	97.36
greenalgae-Micromonas_pusilla-390348at2759-S1	2	190	3	193	3105	6.22	98.45
greenalgae-Micromonas_pusilla-392369at2759-S1	2	160	3	163	1638	9.95	98.16
other_MGCollapse_EASP3-80	1	90	3	93	3387	2.75	96.77
other_MGCollapse_EASP3-111	2	168	4	172	2940	5.85	97.67
other_MGCollapse_EASP3-37	2	149	2	151	4986	3.03	98.68
greenalgae-Micromonas_pusilla-664730at2759-S1	4	340	9	349	1356	25.74	97.42
other_MGCollapse_EASP3-2	2	149	2	151	9513	1.59	98.68
other_MGCollapse_EASP3-414	2	157	2	159	1197	13.28	98.74
other_MGCollapse_EASP3-228	2	167	1	168	1917	8.76	99.4
other_MGCollapse_EASP3-376	2	170	2	172	1320	13.03	98.84
other_MGCollapse_EASP3-509	3	267	6	273	933	29.26	97.8
other_MGCollapse_EASP3-465	2	162	4	166	1041	15.95	97.59
other_MGCollapse_EASP3-53	4	327	7	334	4209	7.94	97.9
other_MGCollapse_EASP3-432	3	233	4	237	1131	20.95	98.31
other_MGCollapse_EASP3-231	2	161	2	163	1905	8.56	98.77
greenalgae-Micromonas_pusilla-1079130at2759-S1	2	170	4	174	1413	12.31	97.7
other_MGCollapse_EASP3-553	1	99	1	100	843	11.86	99.0
other_MGCollapse_EASP3-434	1	97	3	100	1128	8.87	97.0
other_MGCollapse_EASP3-9	4	316	6	322	7767	4.15	98.14
greenalgae-Micromonas_pusilla-1342242at2759-S1	2	158	5	163	3096	5.26	96.93
other_MGCollapse_EASP3-476	1	100	1	101	1008	10.02	99.01
greenalgae-Micromonas_pusilla-1445102at2759-S1	2	173	3	176	777	22.65	98.3
other_MGCollapse_EASP3-734	1	75	0	75	267	28.09	100.0
other_MGCollapse_EASP3-462	2	126	4	130	1047	12.42	96.92
protist-Paraphysomonas_bandaiensis-453044at2759-S1	2	173	0	173	1827	9.47	100.0
protist-Paraphysomonas_bandaiensis-570797at2759-S1	2	159	0	159	1971	8.07	100.0
protist-Paraphysomonas_bandaiensis-621827at2759-S1	2	173	0	173	1542	11.22	100.0
protist-Paraphysomonas_bandaiensis-625387at2759-S1	2	160	0	160	3159	5.06	100.0
protist-Paraphysomonas_bandaiensis-817008at2759-S1	4	335	0	335	1344	24.93	100.0
protist-Paraphysomonas_bandaiensis-1087488at2759-S1	2	175	1	176	2460	7.15	99.43
protist-Paraphysomonas_bandaiensis-1236198at2759-S1	2	159	0	159	763	20.84	100.0
protist-Paraphysomonas_bandaiensis-1247641at2759-S1	2	182	0	182	3229	5.64	100.0
protist-Paraphysomonas_bandaiensis-1287401at2759-S1	1	96	2	98	632	15.51	97.96
protist-Paraphysomonas_bandaiensis-1314980at2759-S1	3	261	0	261	2663	9.8	100.0
protist-Paraphysomonas_bandaiensis-1379600at2759-S1	2	182	0	182	2250	8.09	100.0
protist-Paraphysomonas_bandaiensis-1428854at2759-S1	2	155	4	159	2454	6.48	97.48
protist-Paraphysomonas_bandaiensis-1576404at2759-S1	1	98	2	100	696	14.37	98.0
greenalgae-Chloropicon_roscoffensis-271586at2759-S1	2	125	1	126	2843	4.43	99.21
greenalgae-Chloropicon_roscoffensis-296129at2759-S1	1	92	0	92	2982	3.09	100.0
protist-Florenciella_parvula-156083at2759-S1	1	84	2	86	6936	1.24	97.67
protist-Phaeocystis_antarctica-293315at2759-S1	2	171	6	177	4520	3.92	96.61
protist-Alexandrium_tamarense-1346165at2759-D1	1	93	0	93	1332	6.98	100.0
protist-Durinskia_baltica-598949at2759-D2	2	166	0	166	3708	4.48	100.0
protist-Gephyrocapsa_oceanica-245208at2759-S1	1	80	4	84	3831	2.19	95.24
protist-Gephyrocapsa_oceanica-751335at2759-S1	1	97	3	100	1407	7.11	97.0
protist-Gephyrocapsa_oceanica-1322299at2759-S1	1	72	2	74	1809	4.09	97.3
protist-Triparma_pacifica-87842at2759-S1	1	101	0	101	3178	3.18	100.0
protist-Triparma_pacifica-156083at2759-S1	2	171	0	171	7408	2.31	100.0
protist-Triparma_pacifica-160593at2759-S1	4	330	3	333	7036	4.73	99.1
protist-Triparma_pacifica-293315at2759-S1	1	100	0	100	4161	2.4	100.0
protist-Triparma_pacifica-1001705at2759-S1	2	161	0	161	4044	3.98	100.0
protist-Triparma_pacifica-1379600at2759-S1	5	444	0	444	2337	19.0	100.0
protist-Triparma_pacifica-1576404at2759-S1	1	87	0	87	765	11.37	100.0
protist-Pelagomonas_calceolata-290630at2759-S1	1	90	3	93	2508	3.71	96.77
protist-Pelagomonas_calceolata-325552at2759-S1	1	100	1	101	1786	5.66	99.01
protist-Pelagomonas_calceolata-330169at2759-S1	4	310	7	317	1518	20.88	97.79
protist-Pelagomonas_calceolata-513979at2759-S1	1	94	3	97	1660	5.84	96.91
protist-Pelagomonas_calceolata-834694at2759-S1	20	1218	4	1222	1854	65.91	99.67
protist-Pelagomonas_calceolata-858842at2759-S1	1	98	1	99	1328	7.45	98.99
protist-Pelagomonas_calceolata-924753at2759-S1	9	607	12	619	1421	43.56	98.06
protist-Pelagomonas_calceolata-931188at2759-S1	2	193	5	198	2145	9.23	97.47
protist-Pelagomonas_calceolata-937686at2759-S1	1	79	3	82	1330	6.17	96.34
protist-Pelagomonas_calceolata-1014314at2759-S1	5	286	10	296	1069	27.69	96.62
protist-Pelagomonas_calceolata-1157302at2759-S1	3	232	2	234	747	31.33	99.15
protist-Pelagomonas_calceolata-1161199at2759-S1	2	155	6	161	945	17.04	96.27
protist-Pelagomonas_calceolata-1194691at2759-S1	2	171	6	177	1156	15.31	96.61
protist-Pelagomonas_calceolata-1217666at2759-S1	1	96	5	101	813	12.42	95.05
protist-Pelagomonas_calceolata-1370304at2759-S1	2	164	6	170	2204	7.71	96.47
protist-Pelagomonas_calceolata-1404162at2759-D2	1	99	1	100	1817	5.5	99.0
protist-Pelagomonas_calceolata-1405073at2759-S1	1	95	4	99	543	18.23	95.96
protist-Pelagomonas_calceolata-1474000at2759-S1	2	172	3	175	1038	16.86	98.29
protist-Pelagomonas_calceolata-1504863at2759-S1	1	97	3	100	412	24.27	97.0
protist-Neobodo_designis-1275837at2759-S1	2	165	5	170	1074	15.83	97.06
protist-Neobodo_designis-1488436at2759-S1	2	158	3	161	468	34.4	98.14
protist-Pelagococcus_subviridis-156083at2759-S1	1	80	4	84	7082	1.19	95.24
protist-Pelagococcus_subviridis-866359at2759-S1	1	97	2	99	2235	4.43	97.98
protist-Pelagococcus_subviridis-1479417at2759-S1	2	143	6	149	1062	14.03	95.97
protist-Triparma_eleuthera-604979at2759-S1	2	146	0	146	1575	9.27	100.0
protist-Triparma_eleuthera-946128at2759-S1	2	168	3	171	2071	8.26	98.25
protist-Triparma_eleuthera-1200489at2759-S1	1	99	2	101	663	15.23	98.02
protist-Triparma_eleuthera-1576404at2759-S1	1	99	0	99	682	14.52	100.0
protist-Prymnesium_polylepis-975557at2759-S1	1	79	3	82	2435	3.37	96.34
greenalgae-Tetraselmis_striata-734341at2759-S1	42	2120	57	2177	3993	54.52	97.38
other_MGCollapse_NMASP5-22	17	761	1	762	849	89.75	99.87
greenalgae-Ostreococcus_sp_SAG9-543764at2759-S1	2	156	0	156	1278	12.21	100.0
greenalgae-Ostreococcus_sp_SAG9-759498at2759-S1	2	170	4	174	3063	5.68	97.7
greenalgae-Ostreococcus_sp_SAG9-1545004at2759-S1	2	170	1	171	384	44.53	99.42
greenalgae-Ostreococcus_sp_SAG12-551907at2759-S1	2	166	0	166	7929	2.09	100.0
greenalgae-Ostreococcus_sp_SAG12-692986at2759-S1	2	180	3	183	3651	5.01	98.36
greenalgae-Ostreococcus_sp_SAG12-774318at2759-S1	2	158	1	159	1392	11.42	99.37
greenalgae-Ostreococcus_sp_SAG12-981902at2759-S1	1	83	0	83	1170	7.09	100.0
greenalgae-Ostreococcus_SPCollapse_SP3-6	2	153	0	153	1347	11.36	100.0
greenalgae-Ostreococcus_sp_SAG12-1428854at2759-S1	2	180	1	181	2544	7.11	99.45
greenalgae-Ostreococcus_sp_SAG12-1504863at2759-S1	1	98	0	98	435	22.53	100.0
greenalgae-Ostreococcus_sp_SAG10-39650at2759-S1	8	656	4	660	8309	7.94	99.39
