Subject	Readcount	Correct_bases	Incorrect_bases	Total_bases	Subjlen	Coverage	Percent_ID
other_MGCollapse_EASP3-11	41	2260	55	2315	7437	31.13	97.62
other_MGCollapse_EASP3-12	47	2230	42	2272	7383	30.77	98.15
other_MGCollapse_EASP3	108	5690	105	5795	13242	43.76	98.19
other_MGCollapse_EASP3-1	71	3343	84	3427	11112	30.84	97.55
other_MGCollapse_EASP3-56	21	1066	34	1100	4050	27.16	96.91
other_MGCollapse_EASP3-93	47	1938	41	1979	3261	60.69	97.93
other_MGCollapse_EASP3-52	23	1115	25	1140	4224	26.99	97.81
other_MGCollapse_EASP3-67	37	1684	25	1709	3855	44.33	98.54
other_MGCollapse_EASP3-60	15	802	29	831	3993	20.81	96.51
other_MGCollapse_EASP3-25	66	3482	76	3558	6081	58.51	97.86
other_MGCollapse_EASP3-94	18	1124	34	1158	3219	35.97	97.06
other_MGCollapse_EASP3-135	28	1327	35	1362	2715	50.17	97.43
other_MGCollapse_EASP3-23	34	1770	46	1816	6474	28.05	97.47
greenalgae-Micromonas_pusilla-296129at2759-S1	35	1764	39	1803	4479	40.25	97.84
greenalgae-Micromonas_pusilla-299766at2759-S1	20	1242	24	1266	3372	37.54	98.1
other_MGCollapse_EASP3-46	37	1811	48	1859	4623	40.21	97.42
greenalgae-Micromonas_pusilla-320059at2759-S1	4	305	8	313	1641	19.07	97.44
other_MGCollapse_EASP3-98	13	664	23	687	3186	21.56	96.65
other_MGCollapse_EASP3-59	11	844	21	865	4011	21.57	97.57
other_MGCollapse_EASP3-265	5	318	5	323	1692	19.09	98.45
other_MGCollapse_EASP3-36	40	2205	58	2263	4998	45.28	97.44
other_MGCollapse_EASP3-122	7	438	10	448	2856	15.69	97.77
greenalgae-Micromonas_pusilla-345441at2759-S1	27	1402	38	1440	4833	29.8	97.36
other_MGCollapse_EASP3-197	24	977	26	1003	2172	46.18	97.41
greenalgae-Micromonas_pusilla-369837at2759-S1	17	761	15	776	3711	20.91	98.07
other_MGCollapse_EASP3-223	32	1111	28	1139	1980	57.53	97.54
other_MGCollapse_EASP3-77	5	222	10	232	3519	6.59	95.69
other_MGCollapse_EASP3-4	31	1797	44	1841	8164	22.55	97.61
greenalgae-Micromonas_pusilla-390348at2759-S1	38	1636	43	1679	3105	54.07	97.44
greenalgae-Micromonas_pusilla-392369at2759-S1	7	523	12	535	1638	32.66	97.76
other_MGCollapse_EASP3-31	59	2617	60	2677	5511	48.58	97.76
other_MGCollapse_EASP3-155	30	1104	29	1133	2490	45.5	97.44
other_MGCollapse_EASP3-364	8	484	17	501	1368	36.62	96.61
other_MGCollapse_EASP3-225	4	278	10	288	1944	14.81	96.53
other_MGCollapse_EASP3-329	2	163	5	168	1446	11.62	97.02
other_MGCollapse_EASP3-186	3	265	8	273	2214	12.33	97.07
other_MGCollapse_EASP3-80	44	2058	56	2114	3387	62.42	97.35
other_MGCollapse_EASP3-111	22	1188	23	1211	2940	41.19	98.1
other_MGCollapse_EASP3-164	33	1425	26	1451	2376	61.07	98.21
other_MGCollapse_EASP3-288	3	167	2	169	1599	10.57	98.82
other_MGCollapse_EASP3-37	10	634	18	652	4986	13.08	97.24
greenalgae-Micromonas_pusilla-664730at2759-S1	24	720	18	738	1356	54.42	97.56
other_MGCollapse_EASP3-340	18	903	23	926	1428	64.85	97.52
other_MGCollapse_EASP3-2	36	2094	57	2151	9513	22.61	97.35
other_MGCollapse_EASP3-91	15	957	19	976	3279	29.77	98.05
other_MGCollapse_EASP3-414	12	647	13	660	1197	55.14	98.03
other_MGCollapse_EASP3-167	21	1146	25	1171	2358	49.66	97.87
greenalgae-Micromonas_pusilla-719531at2759-S1	10	632	15	647	1704	37.97	97.68
other_MGCollapse_EASP3-380	7	391	13	404	1308	30.89	96.78
greenalgae-Micromonas_pusilla-721605at2759-S1	26	980	29	1009	1623	62.17	97.13
greenalgae-Micromonas_pusilla-734341at2759-S1	6	312	9	321	966	33.23	97.2
other_MGCollapse_EASP3-350	24	834	25	859	1404	61.18	97.09
other_MGCollapse_EASP3-394	4	274	6	280	1266	22.12	97.86
other_MGCollapse_EASP3-228	22	940	18	958	1917	49.97	98.12
other_MGCollapse_EASP3-397	13	408	11	419	1251	33.49	97.37
other_MGCollapse_EASP3-376	8	420	5	425	1320	32.2	98.82
other_MGCollapse_EASP3-509	10	511	16	527	933	56.48	96.96
greenalgae-Micromonas_pusilla-801857at2759-S1	15	633	18	651	1044	62.36	97.24
other_MGCollapse_EASP3-168	3	218	4	222	2337	9.5	98.2
other_MGCollapse_EASP3-318	8	325	10	335	1485	22.56	97.01
other_MGCollapse_EASP3-264	15	661	7	668	1695	39.41	98.95
other_MGCollapse_EASP3-116	12	649	19	668	2889	23.12	97.16
other_MGCollapse_EASP3-214	9	408	15	423	2034	20.8	96.45
other_MGCollapse_EASP3-585	8	429	7	436	738	59.08	98.39
other_MGCollapse_EASP3-248	18	1091	31	1122	1800	62.33	97.24
other_MGCollapse_EASP3-230	9	523	17	540	1905	28.35	96.85
greenalgae-Micromonas_pusilla-898782at2759-D1	7	443	9	452	2523	17.92	98.01
greenalgae-Micromonas_pusilla-898782at2759-D2	21	992	24	1016	1659	61.24	97.64
other_MGCollapse_EASP3-199	14	714	16	730	2154	33.89	97.81
other_MGCollapse_EASP3-170	6	385	7	392	2318	16.91	98.21
greenalgae-Micromonas_pusilla-911863at2759-S1	1	94	3	97	1176	8.25	96.91
other_MGCollapse_EASP3-157	18	949	17	966	2475	39.03	98.24
other_MGCollapse_EASP3-268	16	759	11	770	1680	45.83	98.57
other_MGCollapse_EASP3-465	12	642	16	658	1041	63.21	97.57
other_MGCollapse_EASP3-271	8	548	13	561	1674	33.51	97.68
other_MGCollapse_EASP3-53	25	1370	27	1397	4209	33.19	98.07
other_MGCollapse_EASP3-415	9	584	4	588	1197	49.12	99.32
other_MGCollapse_EASP3-174	9	564	17	581	2292	25.35	97.07
other_MGCollapse_EASP3-432	11	504	16	520	1131	45.98	96.92
other_MGCollapse_EASP3-453	24	548	13	561	1071	52.38	97.68
other_MGCollapse_EASP3-447	9	478	13	491	1101	44.6	97.35
other_MGCollapse_EASP3-391	6	279	7	286	1278	22.38	97.55
other_MGCollapse_EASP3-345	9	538	15	553	1416	39.05	97.29
other_MGCollapse_EASP3-131	17	775	22	797	2724	29.26	97.24
other_MGCollapse_EASP3-393	2	149	4	153	1272	12.03	97.39
other_MGCollapse_EASP3-549	4	269	3	272	861	31.59	98.9
other_MGCollapse_EASP3-231	22	1029	31	1060	1905	55.64	97.08
greenalgae-Micromonas_pusilla-1025450at2759-S1	20	799	17	816	2580	31.63	97.92
other_MGCollapse_EASP3-417	8	376	8	384	1185	32.41	97.92
other_MGCollapse_EASP3-516	6	311	9	320	921	34.74	97.19
other_MGCollapse_EASP3-275	2	151	0	151	1662	9.09	100.0
other_MGCollapse_EASP3-203	6	403	7	410	2133	19.22	98.29
greenalgae-Micromonas_pusilla-1079130at2759-S1	14	549	16	565	1413	39.99	97.17
other_MGCollapse_EASP3-565	2	158	0	158	783	20.18	100.0
other_MGCollapse_EASP3-367	8	302	8	310	1362	22.76	97.42
other_MGCollapse_EASP3-456	11	447	11	458	1065	43.0	97.6
other_MGCollapse_EASP3-79	32	1535	36	1571	3429	45.82	97.71
other_MGCollapse_EASP3-425	6	263	9	272	1161	23.43	96.69
greenalgae-Micromonas_pusilla-1178688at2759-S1	7	444	5	449	687	65.36	98.89
other_MGCollapse_EASP3-486	22	735	19	754	990	76.16	97.48
other_MGCollapse_EASP3-204	12	608	15	623	2127	29.29	97.59
