Subject	Readcount	Correct_bases	Incorrect_bases	Total_bases	Subjlen	Coverage	Percent_ID
other_MGCollapse_EASP3-11	2	167	4	171	7437	2.3	97.66
other_MGCollapse_EASP3-67	2	185	2	187	3855	4.85	98.93
greenalgae-Micromonas_pusilla-296129at2759-S1	4	331	9	340	4479	7.59	97.35
other_MGCollapse_EASP3-164	2	153	4	157	2376	6.61	97.45
greenalgae-Micromonas_pusilla-719531at2759-S1	1	100	1	101	1704	5.93	99.01
other_MGCollapse_EASP3-271	2	182	1	183	1674	10.93	99.45
other_MGCollapse_EASP3-553	1	98	3	101	843	11.98	97.03
other_MGCollapse_EASP3-100	1	93	2	95	3123	3.04	97.89
protist-Paraphysomonas_bandaiensis-1593937at2759-S1	2	184	0	184	2064	8.91	100.0
greenalgae-Chloropicon_roscoffensis-97116at2759-S1	1	101	0	101	3741	2.7	100.0
greenalgae-Chloropicon_roscoffensis-160593at2759-S1	2	172	0	172	7370	2.33	100.0
greenalgae-Chloropicon_roscoffensis-320059at2759-S1	1	100	1	101	1929	5.24	99.01
greenalgae-Chloropicon_roscoffensis-375960at2759-S1	2	171	2	173	1937	8.93	98.84
greenalgae-Chloropicon_roscoffensis-708105at2759-S1	2	177	2	179	1248	14.34	98.88
greenalgae-Chloropicon_roscoffensis-722805at2759-S1	2	167	0	167	2692	6.2	100.0
greenalgae-Chloropicon_roscoffensis-898782at2759-S1	1	94	0	94	1521	6.18	100.0
greenalgae-Chloropicon_roscoffensis-937275at2759-S1	2	176	0	176	1153	15.26	100.0
greenalgae-Chloropicon_roscoffensis-1094121at2759-S1	2	166	2	168	552	30.43	98.81
greenalgae-Chloropicon_roscoffensis-1194797at2759-S1	2	174	0	174	2175	8.0	100.0
greenalgae-Chloropicon_roscoffensis-1504863at2759-S1	1	100	1	101	408	24.75	99.01
greenalgae-Chloropicon_roscoffensis-1513531at2759-S1	2	171	0	171	795	21.51	100.0
greenalgae-Chloropicon_mariensis-836599at2759-S1	1	100	1	101	1647	6.13	99.01
protist-Pelagomonas_calceolata-1377237at2759-S1	1	95	2	97	933	10.4	97.94
protist-Neobodo_designis-1248958at2759-S1	2	173	4	177	2766	6.4	97.74
protist-Neobodo_designis-1567796at2759-S1	2	174	2	176	582	30.24	98.86
greenalgae-Tetraselmis_striata-734341at2759-S1	12	1032	22	1054	3993	26.4	97.91
greenalgae-Bathycoccus_prasinos-156083at2759-S1	2	170	4	174	7053	2.47	97.7
greenalgae-Bathycoccus_prasinos-245208at2759-S1	1	100	0	100	5883	1.7	100.0
greenalgae-Bathycoccus_prasinos-604979at2759-S1	2	181	0	181	3306	5.47	100.0
greenalgae-Bathycoccus_prasinos-621827at2759-S1	1	100	1	101	1740	5.8	99.01
greenalgae-Bathycoccus_prasinos-625387at2759-S1	2	175	1	176	4680	3.76	99.43
greenalgae-Bathycoccus_prasinos-779909at2759-S1	2	170	0	170	948	17.93	100.0
greenalgae-Bathycoccus_prasinos-905026at2759-S1	1	100	1	101	2178	4.64	99.01
greenalgae-Bathycoccus_prasinos-917326at2759-S1	2	172	0	172	2019	8.52	100.0
greenalgae-Bathycoccus_prasinos-939345at2759-S1	1	98	0	98	774	12.66	100.0
greenalgae-Bathycoccus_prasinos-1228942at2759-S1	1	101	0	101	867	11.65	100.0
greenalgae-Bathycoccus_prasinos-1269649at2759-S1	3	173	1	174	771	22.57	99.43
greenalgae-Bathycoccus_prasinos-1377237at2759-S1	1	87	2	89	1953	4.56	97.75
greenalgae-Bathycoccus_prasinos-1421503at2759-S1	2	173	0	173	612	28.27	100.0
fungi-Rhodotorula_diobovata-671846at2759-S1	2	183	1	184	5454	3.37	99.46
fungi-Rhodotorula_diobovata-917326at2759-S1	1	92	0	92	2223	4.14	100.0
fungi-Helotiales_sp_F229-306227at2759-S1	1	97	4	101	2799	3.61	96.04
fungi-Meyerozyma_SPCollapse_SP3	2	174	1	175	8220	2.13	99.43
fungi-Cyphellophora_europaea_CBS_101466-814241at2759-S1	2	173	1	174	1506	11.55	99.43
fungi-Cyphellophora_europaea_CBS_101466-549762at2759-S1	2	172	0	172	2208	7.79	100.0
fungi-Cyphellophora_europaea_CBS_101466-937275at2759-S1	1	90	0	90	1668	5.4	100.0
fungi-Cyphellophora_europaea_CBS_101466-975557at2759-S1	1	92	0	92	5127	1.79	100.0
fungi-Cyphellophora_europaea_CBS_101466-1087488at2759-S1	4	344	0	344	3426	10.04	100.0
fungi-Cyphellophora_europaea_CBS_101466-674160at2759-S1	15	1163	1	1164	7659	15.2	99.91
fungi-Cyphellophora_europaea_CBS_101466-1018517at2759-S1	2	173	0	173	852	20.31	100.0
fungi-Cyphellophora_europaea_CBS_101466-39650at2759-S1	10	864	1	865	6765	12.79	99.88
fungi-Cyphellophora_europaea_CBS_101466-341721at2759-S1	1	101	0	101	2844	3.55	100.0
fungi-Cyphellophora_europaea_CBS_101466-1423847at2759-S1	2	178	0	178	3366	5.29	100.0
fungi-Cyphellophora_europaea_CBS_101466-176625at2759-S1	1	101	0	101	3414	2.96	100.0
fungi-Cyphellophora_europaea_CBS_101466-160593at2759-S1	2	172	0	172	8046	2.14	100.0
fungi-Cyphellophora_europaea_CBS_101466-708105at2759-S1	3	261	1	262	1491	17.57	99.62
fungi-Cyphellophora_europaea_CBS_101466-1010730at2759-S1	5	458	0	458	4172	10.98	100.0
fungi-Cyphellophora_europaea_CBS_101466-858842at2759-S1	6	512	0	512	2895	17.69	100.0
fungi-Cyphellophora_europaea_CBS_101466-671536at2759-S1	2	166	0	166	1446	11.48	100.0
fungi-Cyphellophora_europaea_CBS_101466-671846at2759-S1	1	87	0	87	2811	3.09	100.0
fungi-Cyphellophora_europaea_CBS_101466-324863at2759-S1	2	171	0	171	2868	5.96	100.0
fungi-Cyphellophora_europaea_CBS_101466-1617752at2759-S1	1	83	2	85	615	13.82	97.65
fungi-Cyphellophora_europaea_CBS_101466-245208at2759-S1	2	178	0	178	3651	4.88	100.0
fungi-Cyphellophora_europaea_CBS_101466-836599at2759-S1	2	162	2	164	1845	8.89	98.78
fungi-Cyphellophora_europaea_CBS_101466-901894at2759-S1	1	91	0	91	5061	1.8	100.0
fungi-Cyphellophora_europaea_CBS_101466-1001705at2759-S1	1	101	0	101	2199	4.59	100.0
fungi-Cyphellophora_europaea_CBS_101466-1404162at2759-S1	2	181	0	181	1602	11.3	100.0
fungi-Cyphellophora_europaea_CBS_101466-1455730at2759-S1	2	178	0	178	1770	10.06	100.0
fungi-Cyphellophora_europaea_CBS_101466-722805at2759-S1	1	88	0	88	3795	2.32	100.0
fungi-Cyphellophora_europaea_CBS_101466-1173229at2759-S1	7	610	0	610	2691	22.67	100.0
fungi-Cyphellophora_europaea_CBS_101466-1161199at2759-S1	1	101	0	101	978	10.33	100.0
fungi-Cyphellophora_europaea_CBS_101466-1314980at2759-S1	4	337	0	337	2805	12.01	100.0
fungi-Cyphellophora_europaea_CBS_101466-1339553at2759-S1	1	99	0	99	1215	8.15	100.0
fungi-Cyphellophora_europaea_CBS_101466-396755at2759-S1	6	507	2	509	6221	8.18	99.61
fungi-Cyphellophora_europaea_CBS_101466-293315at2759-S1	3	279	1	280	4914	5.7	99.64
fungi-Cyphellophora_europaea_CBS_101466-855834at2759-S1	2	177	0	177	3858	4.59	100.0
fungi-Cyphellophora_europaea_CBS_101466-97116at2759-S1	3	268	0	268	3636	7.37	100.0
fungi-Cyphellophora_europaea_CBS_101466-946128at2759-S1	3	262	0	262	1902	13.77	100.0
fungi-Cyphellophora_europaea_CBS_101466-1346165at2759-S1	2	161	5	166	2805	5.92	96.99
fungi-Cyphellophora_europaea_CBS_101466-1538526at2759-S1	2	184	0	184	768	23.96	100.0
fungi-Cyphellophora_europaea_CBS_101466-1051021at2759-S1	2	172	0	172	3387	5.08	100.0
fungi-Cyphellophora_europaea_CBS_101466-1194691at2759-S1	4	350	2	352	1467	23.99	99.43
fungi-Cyphellophora_europaea_CBS_101466-261328at2759-S1	2	161	0	161	3216	5.01	100.0
fungi-Cyphellophora_europaea_CBS_101466-734666at2759-S1	4	334	0	334	1539	21.7	100.0
fungi-Cyphellophora_europaea_CBS_101466-261419at2759-S1	4	351	0	351	5034	6.97	100.0
fungi-Cyphellophora_europaea_CBS_101466-257318at2759-S1	2	175	2	177	2667	6.64	98.87
fungi-Cyphellophora_europaea_CBS_101466-768809at2759-S1	2	175	0	175	3804	4.6	100.0
