Subject	Readcount	Correct_bases	Incorrect_bases	Total_bases	Subjlen	Coverage	Percent_ID
protist-Lithomelissa_setosa-1545004at2759-S1	1	97	3	100	384	26.04	97.0
other_MGCollapse_EASP3-11	118	4439	107	4546	7437	61.13	97.65
other_MGCollapse_EASP3-12	106	4142	99	4241	7383	57.44	97.67
other_MGCollapse_EASP3	233	9145	161	9306	13242	70.28	98.27
other_MGCollapse_EASP3-1	142	5833	142	5975	11112	53.77	97.62
other_MGCollapse_EASP3-56	43	2173	52	2225	4050	54.94	97.66
other_MGCollapse_EASP3-93	83	2539	40	2579	3261	79.09	98.45
other_MGCollapse_EASP3-52	49	2157	39	2196	4224	51.99	98.22
other_MGCollapse_EASP3-67	49	1913	38	1951	3855	50.61	98.05
other_MGCollapse_EASP3-60	20	1296	38	1334	3993	33.41	97.15
other_MGCollapse_EASP3-165	6	324	11	335	2373	14.12	96.72
other_MGCollapse_EASP3-25	137	4803	117	4920	6081	80.91	97.62
other_MGCollapse_EASP3-94	40	1958	46	2004	3219	62.26	97.7
other_MGCollapse_EASP3-135	42	1701	40	1741	2715	64.13	97.7
other_MGCollapse_EASP3-23	77	3469	77	3546	6474	54.77	97.83
greenalgae-Micromonas_pusilla-296129at2759-S1	82	3342	74	3416	4479	76.27	97.83
greenalgae-Micromonas_pusilla-299766at2759-S1	61	2288	64	2352	3372	69.75	97.28
other_MGCollapse_EASP3-46	80	3231	85	3316	4623	71.73	97.44
greenalgae-Micromonas_pusilla-320059at2759-S1	18	593	14	607	1641	36.99	97.69
other_MGCollapse_EASP3-98	45	1680	45	1725	3186	54.14	97.39
other_MGCollapse_EASP3-59	26	1049	27	1076	4011	26.83	97.49
other_MGCollapse_EASP3-265	9	413	12	425	1692	25.12	97.18
other_MGCollapse_EASP3-36	86	3434	84	3518	4998	70.39	97.61
other_MGCollapse_EASP3-122	19	1079	31	1110	2856	38.87	97.21
greenalgae-Micromonas_pusilla-345441at2759-S1	32	1621	44	1665	4833	34.45	97.36
other_MGCollapse_EASP3-197	37	1427	35	1462	2172	67.31	97.61
greenalgae-Micromonas_pusilla-369837at2759-S1	38	1626	33	1659	3711	44.7	98.01
other_MGCollapse_EASP3-223	33	1294	29	1323	1980	66.82	97.81
other_MGCollapse_EASP3-77	28	1152	25	1177	3519	33.45	97.88
other_MGCollapse_EASP3-4	71	3083	85	3168	8164	38.8	97.32
greenalgae-Micromonas_pusilla-390348at2759-S1	55	2106	42	2148	3105	69.18	98.04
greenalgae-Micromonas_pusilla-392369at2759-S1	48	1361	30	1391	1638	84.92	97.84
other_MGCollapse_EASP3-31	125	4273	99	4372	5511	79.33	97.74
other_MGCollapse_EASP3-359	21	1185	22	1207	1380	87.46	98.18
other_MGCollapse_EASP3-155	38	1558	37	1595	2490	64.06	97.68
other_MGCollapse_EASP3-364	5	332	7	339	1368	24.78	97.94
other_MGCollapse_EASP3-225	6	535	13	548	1944	28.19	97.63
other_MGCollapse_EASP3-186	19	623	14	637	2214	28.77	97.8
other_MGCollapse_EASP3-80	60	2295	64	2359	3387	69.65	97.29
other_MGCollapse_EASP3-111	56	2115	38	2153	2940	73.23	98.24
other_MGCollapse_EASP3-164	54	1889	36	1925	2376	81.02	98.13
other_MGCollapse_EASP3-288	26	990	23	1013	1599	63.35	97.73
other_MGCollapse_EASP3-37	9	727	11	738	4986	14.8	98.51
greenalgae-Micromonas_pusilla-664730at2759-S1	28	1016	26	1042	1356	76.84	97.5
other_MGCollapse_EASP3-340	38	1261	32	1293	1428	90.55	97.53
other_MGCollapse_EASP3-2	62	3001	76	3077	9513	32.35	97.53
other_MGCollapse_EASP3-91	22	988	21	1009	3279	30.77	97.92
other_MGCollapse_EASP3-414	39	1120	16	1136	1197	94.9	98.59
other_MGCollapse_EASP3-167	46	1757	31	1788	2358	75.83	98.27
greenalgae-Micromonas_pusilla-719531at2759-S1	16	948	18	966	1704	56.69	98.14
other_MGCollapse_EASP3-380	26	1037	19	1056	1308	80.73	98.2
greenalgae-Micromonas_pusilla-721605at2759-S1	30	1108	18	1126	1623	69.38	98.4
greenalgae-Micromonas_pusilla-734341at2759-S1	12	724	15	739	966	76.5	97.97
other_MGCollapse_EASP3-350	18	972	16	988	1404	70.37	98.38
other_MGCollapse_EASP3-394	24	954	21	975	1266	77.01	97.85
other_MGCollapse_EASP3-228	38	1666	20	1686	1917	87.95	98.81
other_MGCollapse_EASP3-397	20	802	18	820	1251	65.55	97.8
other_MGCollapse_EASP3-376	22	561	13	574	1320	43.48	97.74
other_MGCollapse_EASP3-509	15	664	19	683	933	73.2	97.22
greenalgae-Micromonas_pusilla-801857at2759-S1	13	478	10	488	1044	46.74	97.95
other_MGCollapse_EASP3-168	21	1131	33	1164	2337	49.81	97.16
other_MGCollapse_EASP3-318	30	1059	20	1079	1485	72.66	98.15
other_MGCollapse_EASP3-264	19	794	10	804	1695	47.43	98.76
other_MGCollapse_EASP3-116	26	1398	32	1430	2889	49.5	97.76
other_MGCollapse_EASP3-214	11	785	22	807	2034	39.68	97.27
other_MGCollapse_EASP3-468	4	288	0	288	1029	27.99	100.0
other_MGCollapse_EASP3-585	19	494	10	504	738	68.29	98.02
other_MGCollapse_EASP3-248	33	995	29	1024	1800	56.89	97.17
other_MGCollapse_EASP3-230	17	830	24	854	1905	44.83	97.19
greenalgae-Micromonas_pusilla-898782at2759-D1	5	440	12	452	2523	17.92	97.35
greenalgae-Micromonas_pusilla-898782at2759-D2	45	1465	44	1509	1659	90.96	97.08
other_MGCollapse_EASP3-199	40	1339	39	1378	2154	63.97	97.17
other_MGCollapse_EASP3-170	16	756	19	775	2318	33.43	97.55
greenalgae-Micromonas_pusilla-911863at2759-S1	8	493	15	508	1176	43.2	97.05
other_MGCollapse_EASP3-157	32	1542	22	1564	2475	63.19	98.59
other_MGCollapse_EASP3-268	26	1094	21	1115	1680	66.37	98.12
other_MGCollapse_EASP3-465	12	576	12	588	1041	56.48	97.96
other_MGCollapse_EASP3-271	14	607	16	623	1674	37.22	97.43
other_MGCollapse_EASP3-53	67	2417	51	2468	4209	58.64	97.93
other_MGCollapse_EASP3-415	22	854	12	866	1197	72.35	98.61
other_MGCollapse_EASP3-174	24	1032	30	1062	2292	46.34	97.18
other_MGCollapse_EASP3-432	12	461	8	469	1131	41.47	98.29
other_MGCollapse_EASP3-453	22	828	14	842	1071	78.62	98.34
other_MGCollapse_EASP3-447	25	861	13	874	1101	79.38	98.51
other_MGCollapse_EASP3-391	4	281	5	286	1278	22.38	98.25
other_MGCollapse_EASP3-345	29	1092	24	1116	1416	78.81	97.85
other_MGCollapse_EASP3-131	21	980	22	1002	2724	36.78	97.8
other_MGCollapse_EASP3-393	9	379	7	386	1272	30.35	98.19
other_MGCollapse_EASP3-549	10	637	9	646	861	75.03	98.61
other_MGCollapse_EASP3-231	57	1372	30	1402	1905	73.6	97.86
greenalgae-Micromonas_pusilla-1025450at2759-S1	31	1423	35	1458	2580	56.51	97.6
other_MGCollapse_EASP3-417	8	423	12	435	1185	36.71	97.24
other_MGCollapse_EASP3-516	4	231	3	234	921	25.41	98.72
other_MGCollapse_EASP3-275	17	750	23	773	1662	46.51	97.02
other_MGCollapse_EASP3-203	4	307	8	315	2133	14.77	97.46
greenalgae-Micromonas_pusilla-1079130at2759-S1	37	1169	26	1195	1413	84.57	97.82
other_MGCollapse_EASP3-565	25	671	11	682	783	87.1	98.39
other_MGCollapse_EASP3-367	12	406	6	412	1362	30.25	98.54
other_MGCollapse_EASP3-456	15	508	14	522	1065	49.01	97.32
other_MGCollapse_EASP3-373	8	664	14	678	1329	51.02	97.94
other_MGCollapse_EASP3-79	59	2220	65	2285	3429	66.64	97.16
greenalgae-Micromonas_pusilla-1138059at2759-S1	3	241	5	246	888	27.7	97.97
other_MGCollapse_EASP3-542	1	100	1	101	870	11.61	99.01
other_MGCollapse_EASP3-425	20	775	21	796	1161	68.56	97.36
greenalgae-Micromonas_pusilla-1178688at2759-S1	12	439	8	447	687	65.07	98.21
other_MGCollapse_EASP3-486	39	920	22	942	990	95.15	97.66
other_MGCollapse_EASP3-204	24	897	19	916	2127	43.07	97.93
other_MGCollapse_EASP3-629	12	285	4	289	627	46.09	98.62
other_MGCollapse_EASP3-580	14	416	7	423	750	56.4	98.35
other_MGCollapse_EASP3-407	17	828	17	845	1227	68.87	97.99
other_MGCollapse_EASP3-553	37	745	18	763	843	90.51	97.64
other_MGCollapse_EASP3-702	4	283	7	290	447	64.88	97.59
other_MGCollapse_EASP3-100	50	1984	37	2021	3123	64.71	98.17
other_MGCollapse_EASP3-639	5	294	5	299	606	49.34	98.33
greenalgae-Micromonas_pusilla-1260807at2759-S1	15	563	11	574	1143	50.22	98.08
other_MGCollapse_EASP3-495	25	460	13	473	966	48.96	97.25
other_MGCollapse_EASP3-506	6	368	5	373	942	39.6	98.66
other_MGCollapse_EASP3-559	8	429	10	439	816	53.8	97.72
other_MGCollapse_EASP3-619	13	363	6	369	645	57.21	98.37
other_MGCollapse_EASP3-481	20	577	13	590	1002	58.88	97.8
other_MGCollapse_EASP3-593	5	311	4	315	735	42.86	98.73
other_MGCollapse_EASP3-434	12	492	6	498	1128	44.15	98.8
other_MGCollapse_EASP3-99	72	2442	49	2491	3141	79.31	98.03
other_MGCollapse_EASP3-9	34	1995	49	2044	7767	26.32	97.6
greenalgae-Micromonas_pusilla-1322299at2759-S1	17	876	23	899	1791	50.2	97.44
other_MGCollapse_EASP3-581	8	517	16	533	750	71.07	97.0
greenalgae-Micromonas_pusilla-1324510at2759-S1	10	670	17	687	1458	47.12	97.53
other_MGCollapse_EASP3-648	9	546	10	556	588	94.56	98.2
other_MGCollapse_EASP3-224	9	747	14	761	1965	38.73	98.16
greenalgae-Micromonas_pusilla-1342242at2759-S1	54	1954	35	1989	3096	64.24	98.24
other_MGCollapse_EASP3-450	10	568	14	582	1092	53.3	97.59
other_MGCollapse_EASP3-678	8	336	6	342	537	63.69	98.25
other_MGCollapse_EASP3-436	18	705	10	715	1122	63.73	98.6
other_MGCollapse_EASP3-152	26	1328	23	1351	2547	53.04	98.3
other_MGCollapse_EASP3-115	11	771	17	788	2925	26.94	97.84
other_MGCollapse_EASP3-76	28	1389	37	1426	3555	40.11	97.41
other_MGCollapse_EASP3-14	53	2174	52	2226	7326	30.38	97.66
other_MGCollapse_EASP3-476	4	225	3	228	1008	22.62	98.68
other_MGCollapse_EASP3-692	10	430	6	436	498	87.55	98.62
other_MGCollapse_EASP3-403	21	938	16	954	1236	77.18	98.32
other_MGCollapse_EASP3-662	11	473	5	478	558	85.66	98.95
greenalgae-Micromonas_pusilla-1405146at2759-S1	6	316	7	323	678	47.64	97.83
other_MGCollapse_EASP3-674	2	101	2	103	543	18.97	98.06
other_MGCollapse_EASP3-605	9	436	7	443	690	64.2	98.42
other_MGCollapse_EASP3-182	41	1221	33	1254	2235	56.11	97.37
other_MGCollapse_EASP3-697	16	434	10	444	489	90.8	97.75
other_MGCollapse_EASP3-33	62	2424	50	2474	5274	46.91	97.98
other_MGCollapse_EASP3-640	18	586	11	597	606	98.51	98.16
other_MGCollapse_EASP3-514	9	483	11	494	927	53.29	97.77
other_MGCollapse_EASP3-595	11	432	9	441	729	60.49	97.96
other_MGCollapse_EASP3-470	21	622	13	635	1023	62.07	97.95
greenalgae-Micromonas_pusilla-1445102at2759-S1	11	565	5	570	777	73.36	99.12
other_MGCollapse_EASP3-455	13	453	16	469	1068	43.91	96.59
other_MGCollapse_EASP3-491	19	560	7	567	978	57.98	98.77
other_MGCollapse_EASP3-608	6	255	7	262	675	38.81	97.33
other_MGCollapse_EASP3-693	13	394	3	397	498	79.72	99.24
other_MGCollapse_EASP3-721	7	220	5	225	318	70.75	97.78
other_MGCollapse_EASP3-698	1	96	0	96	489	19.63	100.0
other_MGCollapse_EASP3-727	2	179	2	181	291	62.2	98.9
other_MGCollapse_EASP3-680	4	280	6	286	531	53.86	97.9
other_MGCollapse_EASP3-734	3	110	3	113	267	42.32	97.35
other_MGCollapse_EASP3-587	3	265	4	269	738	36.45	98.51
other_MGCollapse_EASP3-462	17	441	17	458	1047	43.74	96.29
