Subject	Readcount	Correct_bases	Incorrect_bases	Total_bases	Subjlen	Coverage	Percent_ID
greenalgae-Chloropicon_roscoffensis-551907at2759-S1	2	177	1	178	2843	6.26	99.44
greenalgae-Chloropicon_roscoffensis-570797at2759-S1	1	101	0	101	2446	4.13	100.0
greenalgae-Tetraselmis_striata-734341at2759-S1	2	171	3	174	3993	4.36	98.28
greenalgae-Bathycoccus_SPCollapse_SP3-19	2	166	4	170	1488	11.42	97.65
fungi-Cyphellophora_europaea_CBS_101466-160593at2759-S1	2	170	0	170	8046	2.11	100.0
fungi-Cyphellophora_europaea_CBS_101466-293315at2759-S1	2	173	0	173	4914	3.52	100.0
fungi-Cyphellophora_europaea_CBS_101466-1430056at2759-S1	2	168	1	169	2001	8.45	99.41
fungi-Ochroconis_constricta_UM_578-1112002at2759-D2	1	99	2	101	4740	2.13	98.02
fungi-Exophiala_xenobiotica-270107at2759-S1	2	172	0	172	3030	5.68	100.0
protist-Stramenopiles_sp_TOSAG23-3-388820at2759-S1	2	162	0	162	2544	6.37	100.0
protist-Stramenopiles_sp_TOSAG23-3-1019762at2759-S1	2	176	1	177	1232	14.37	99.44
protist-Stramenopiles_sp_TOSAG23-3-257318at2759-S1	4	333	1	334	2250	14.84	99.7
protist-Stramenopiles_sp_TOSAG23-3-901894at2759-S1	2	174	0	174	1704	10.21	100.0
protist-Stramenopiles_sp_TOSAG23-3-179362at2759-S1	4	331	2	333	3860	8.63	99.4
protist-Stramenopiles_sp_TOSAG23-3-924753at2759-S1	2	168	0	168	1455	11.55	100.0
protist-Stramenopiles_sp_TOSAG23-3-1157302at2759-S1	2	171	1	172	738	23.31	99.42
fungi-Purpureocillium_lilacinum-245208at2759-S1	2	163	0	163	3819	4.27	100.0
fungi-Purpureocillium_lilacinum-1346165at2759-S1	2	179	0	179	1977	9.05	100.0
