Subject	Readcount	Correct_bases	Incorrect_bases	Total_bases	Subjlen	Coverage	Percent_ID
protist-Gephyrocapsa_oceanica-396755at2759-S1	1	96	3	99	3183	3.11	96.97
greenalgae-Tetraselmis_striata-734341at2759-S1	1	98	3	101	3993	2.53	97.03
fungi-Meyerozyma_SPCollapse_SP3-28	1	96	0	96	2151	4.46	100.0
fungi-Cadophora_sp_DSE1049-160593at2759-S1	1	100	0	100	8580	1.17	100.0
fungi-Malassezia_restricta-341721at2759-S1	2	88	3	91	5961	1.53	96.7
fungi-Malassezia_restricta-1314980at2759-S1	4	290	1	291	7779	3.74	99.66
fungi-Nectria_haematococca_mpVI_77-13-4-1094121at2759-S1	2	148	0	148	558	26.52	100.0
fungi-Candida_parapsilosis-1442062at2759-S1	2	131	1	132	1350	9.78	99.24
fungi-Candida_parapsilosis-855834at2759-S1	2	200	0	200	2697	7.42	100.0
fungi-Candida_parapsilosis-1269649at2759-S1	2	81	0	81	1146	7.07	100.0
fungi-Candida_parapsilosis-1264469at2759-S1	2	199	0	199	2058	9.67	100.0
fungi-Candida_parapsilosis-1488235at2759-S1	1	98	0	98	1242	7.89	100.0
fungi-Candida_parapsilosis-751335at2759-S1	2	202	0	202	1560	12.95	100.0
fungi-Candida_parapsilosis-981902at2759-S1	1	101	0	101	3243	3.11	100.0
fungi-Candida_parapsilosis-736068at2759-S1	1	99	2	101	1386	7.29	98.02
fungi-Meyerozyma_guilliermondii_ATCC_6260-1051021at2759-S1	1	101	0	101	1626	6.21	100.0
