Subject	Readcount	Correct_bases	Incorrect_bases	Total_bases	Subjlen	Coverage	Percent_ID
greenalgae-Micromonas_polaris-39650at2759-D1	423	828	19	847	7266	11.66	97.76
greenalgae-Micromonas_polaris-83779at2759-S1	2558	1471	102	1573	1619	97.16	93.52
greenalgae-Micromonas_polaris-97116at2759-S1	5856	3335	301	3636	3636	100.0	91.72
greenalgae-Micromonas_polaris-100698at2759-S1	4024	2697	192	2889	2889	100.0	93.35
greenalgae-Micromonas_polaris-156083at2759-S1	10089	6427	473	6900	6996	98.63	93.14
greenalgae-Micromonas_polaris-160593at2759-D1	1	101	0	101	8139	1.24	100.0
greenalgae-Micromonas_polaris-160593at2759-D2	8	194	0	194	8443	2.3	100.0
greenalgae-Micromonas_polaris-166920at2759-D2	419	684	31	715	4377	16.34	95.66
greenalgae-Micromonas_polaris-176625at2759-S1	82	515	17	532	3975	13.38	96.8
greenalgae-Micromonas_polaris-179362at2759-S1	714	1359	50	1409	4104	34.33	96.45
greenalgae-Micromonas_polaris-245208at2759-S1	700	1723	49	1772	3747	47.29	97.23
greenalgae-Micromonas_polaris-257318at2759-S1	1247	2242	82	2324	2976	78.09	96.47
greenalgae-Micromonas_polaris-270107at2759-S1	4830	2758	239	2997	2997	100.0	92.03
greenalgae-Micromonas_polaris-290630at2759-S1	248	703	13	716	2715	26.37	98.18
greenalgae-Micromonas_polaris-293315at2759-D1	226	1760	5	1765	4606	38.32	99.72
greenalgae-Micromonas_polaris-293315at2759-D2	836	1832	34	1866	4822	38.7	98.18
greenalgae-Micromonas_polaris-296129at2759-S1	4478	3059	207	3266	3266	100.0	93.66
greenalgae-Micromonas_polaris-306227at2759-S1	689	831	41	872	2588	33.69	95.3
greenalgae-Micromonas_polaris-325552at2759-S1	2649	1825	155	1980	1980	100.0	92.17
greenalgae-Micromonas_polaris-330169at2759-D1	194	1221	4	1225	1845	66.4	99.67
greenalgae-Micromonas_polaris-330169at2759-D2	136	1064	9	1073	1772	60.55	99.16
greenalgae-Micromonas_polaris-331411at2759-S1	1007	1584	50	1634	2970	55.02	96.94
greenalgae-Micromonas_polaris-341721at2759-S1	2760	1863	129	1992	1992	100.0	93.52
greenalgae-Micromonas_polaris-345441at2759-D1	797	1271	49	1320	3993	33.06	96.29
greenalgae-Micromonas_polaris-345441at2759-D2	1268	1816	81	1897	4419	42.93	95.73
greenalgae-Micromonas_polaris-355408at2759-S1	350	691	16	707	2126	33.25	97.74
