Subject	Readcount	Correct_bases	Incorrect_bases	Total_bases	Subjlen	Coverage	Percent_ID
protist-Lithomelissa_setosa-1197019at2759-S1	2	153	2	155	639	24.26	98.71
protist-Bicosta_minor-692986at2759-S1	2	156	2	158	2169	7.28	98.73
protist-Detonula_confervacea-418107at2759-S1	2	160	3	163	1461	11.16	98.16
greenalgae-Micromonas_polaris-83779at2759-S1	2	168	1	169	1619	10.44	99.41
greenalgae-Micromonas_polaris-97116at2759-S1	11	831	7	838	3636	23.05	99.16
greenalgae-Micromonas_polaris-100698at2759-S1	5	297	0	297	2889	10.28	100.0
greenalgae-Micromonas_polaris-156083at2759-S1	14	1075	3	1078	6996	15.41	99.72
greenalgae-Micromonas_polaris-179362at2759-S1	4	218	1	219	4104	5.34	99.54
greenalgae-Micromonas_polaris-245208at2759-S1	2	172	1	173	3747	4.62	99.42
greenalgae-Micromonas_polaris-257318at2759-S1	4	343	0	343	2976	11.53	100.0
greenalgae-Micromonas_polaris-270107at2759-S1	6	500	3	503	2997	16.78	99.4
greenalgae-Micromonas_polaris-293315at2759-D2	2	161	0	161	4822	3.34	100.0
greenalgae-Micromonas_polaris-296129at2759-S1	9	638	1	639	3266	19.57	99.84
greenalgae-Micromonas_polaris-306227at2759-S1	2	159	4	163	2588	6.3	97.55
greenalgae-Micromonas_polaris-325552at2759-S1	4	358	1	359	1980	18.13	99.72
greenalgae-Micromonas_polaris-331411at2759-S1	4	319	0	319	2970	10.74	100.0
greenalgae-Micromonas_polaris-341721at2759-S1	9	772	1	773	1992	38.81	99.87
greenalgae-Micromonas_polaris-345441at2759-D2	3	201	1	202	4419	4.57	99.5
greenalgae-Micromonas_polaris-355408at2759-S1	2	173	0	173	2126	8.14	100.0
greenalgae-Micromonas_polaris-369837at2759-S1	7	548	8	556	2496	22.28	98.56
greenalgae-Micromonas_polaris-375960at2759-S1	2	181	5	186	1896	9.81	97.31
greenalgae-Micromonas_polaris-388820at2759-S1	2	170	1	171	3345	5.11	99.42
greenalgae-Micromonas_polaris-513979at2759-S1	10	758	4	762	2337	32.61	99.48
other_MGCollapse_EASP3-306	12	725	2	727	1521	47.8	99.72
other_MGCollapse_EASP3-185	6	415	5	420	2217	18.94	98.81
greenalgae-Micromonas_polaris-551907at2759-S1	3	273	3	276	3180	8.68	98.91
greenalgae-Micromonas_polaris-570797at2759-S1	2	174	1	175	2027	8.63	99.43
greenalgae-Micromonas_polaris-604979at2759-S1	2	170	0	170	1584	10.73	100.0
greenalgae-Micromonas_polaris-621827at2759-S1	2	166	3	169	1541	10.97	98.22
greenalgae-Micromonas_polaris-655400at2759-S1	8	547	1	548	1548	35.4	99.82
