Subject	Readcount	Correct_bases	Incorrect_bases	Total_bases	Subjlen	Coverage	Percent_ID
greenalgae-Chloropicon_roscoffensis-1194797at2759-S1	1	98	1	99	2175	4.55	98.99
greenalgae-Prasinoderma_singulare-331411at2759-S1	2	166	0	166	2377	6.98	100.0
protist-Gephyrocapsa_oceanica-97116at2759-S1	2	151	1	152	3642	4.17	99.34
protist-Pelagomonas_calceolata-1404162at2759-D2	2	172	0	172	1817	9.47	100.0
protist-Voromonas_pontica-1287401at2759-S1	20	771	1	772	1131	68.26	99.87
greenalgae-Tetraselmis_striata-734341at2759-S1	17	1267	27	1294	3993	32.41	97.91
greenalgae-Bathycoccus_prasinos-245208at2759-S1	2	167	3	170	5883	2.89	98.24
greenalgae-Bathycoccus_prasinos-513979at2759-S1	1	101	0	101	1932	5.23	100.0
greenalgae-Bathycoccus_prasinos-761109at2759-S1	2	162	1	163	1797	9.07	99.39
greenalgae-Bathycoccus_prasinos-901894at2759-S1	2	170	1	171	4182	4.09	99.42
greenalgae-Bathycoccus_prasinos-1194797at2759-S1	1	101	0	101	2715	3.72	100.0
greenalgae-Bathycoccus_prasinos-1346432at2759-S1	2	169	1	170	957	17.76	99.41
greenalgae-Bathycoccus_prasinos-1377237at2759-S1	3	252	1	253	1953	12.95	99.6
greenalgae-Bathycoccus_prasinos-1421503at2759-S1	2	149	0	149	612	24.35	100.0
