Subject	Readcount	Correct_bases	Incorrect_bases	Total_bases	Subjlen	Coverage	Percent_ID
other_MGCollapse_EASP3-11	2	153	5	158	7437	2.12	96.84
other_MGCollapse_EASP3-12	5	395	5	400	7383	5.42	98.75
other_MGCollapse_EASP3	5	410	8	418	13242	3.16	98.09
other_MGCollapse_EASP3-1	5	427	12	439	11112	3.95	97.27
other_MGCollapse_EASP3-93	2	159	4	163	3261	5.0	97.55
other_MGCollapse_EASP3-52	2	181	1	182	4224	4.31	99.45
other_MGCollapse_EASP3-25	6	510	14	524	6081	8.62	97.33
other_MGCollapse_EASP3-135	2	166	6	172	2715	6.34	96.51
other_MGCollapse_EASP3-23	5	417	11	428	6474	6.61	97.43
greenalgae-Micromonas_pusilla-296129at2759-S1	6	490	16	506	4479	11.3	96.84
greenalgae-Micromonas_pusilla-299766at2759-S1	1	86	3	89	3372	2.64	96.63
other_MGCollapse_EASP3-46	6	205	7	212	4623	4.59	96.7
greenalgae-Micromonas_pusilla-320059at2759-S1	2	160	3	163	1641	9.93	98.16
other_MGCollapse_EASP3-98	2	164	4	168	3186	5.27	97.62
other_MGCollapse_EASP3-59	2	161	4	165	4011	4.11	97.58
other_MGCollapse_EASP3-36	2	147	6	153	4998	3.06	96.08
greenalgae-Micromonas_pusilla-345441at2759-S1	1	101	0	101	4833	2.09	100.0
other_MGCollapse_EASP3-197	3	214	4	218	2172	10.04	98.17
other_MGCollapse_EASP3-223	1	98	3	101	1980	5.1	97.03
other_MGCollapse_EASP3-4	2	171	4	175	8164	2.14	97.71
greenalgae-Micromonas_pusilla-390348at2759-S1	3	257	7	264	3105	8.5	97.35
other_MGCollapse_EASP3-31	3	259	3	262	5511	4.75	98.85
other_MGCollapse_EASP3-155	7	424	7	431	2490	17.31	98.38
other_MGCollapse_EASP3-225	1	98	2	100	1944	5.14	98.0
other_MGCollapse_EASP3-80	7	600	11	611	3387	18.04	98.2
other_MGCollapse_EASP3-111	2	165	2	167	2940	5.68	98.8
other_MGCollapse_EASP3-288	1	100	0	100	1599	6.25	100.0
greenalgae-Micromonas_pusilla-664730at2759-S1	2	175	1	176	1356	12.98	99.43
other_MGCollapse_EASP3-2	2	168	3	171	9513	1.8	98.25
other_MGCollapse_EASP3-91	2	172	1	173	3279	5.28	99.42
other_MGCollapse_EASP3-167	1	100	1	101	2358	4.28	99.01
