sequence_id	class_fst_stage	class_snd_stage
NODE_1_length_191001_cov_34.103694	bacteria	n/a
NODE_2_length_187987_cov_10.425601	bacteria	n/a
NODE_3_length_181978_cov_6.197078	bacteria	n/a
NODE_4_length_175913_cov_19.107490	bacteria	n/a
NODE_5_length_168695_cov_10.825961	bacteria	n/a
NODE_6_length_153468_cov_10.128288	bacteria	n/a
NODE_7_length_151507_cov_5.921566	bacteria	n/a
NODE_8_length_150956_cov_17.999417	bacteria	n/a
NODE_9_length_149010_cov_12.394025	prokarya	n/a
NODE_10_length_146168_cov_12.133075	unknown	n/a
NODE_11_length_143189_cov_17.228569	bacteria	n/a
NODE_12_length_138698_cov_55.223185	bacteria	n/a
NODE_13_length_137547_cov_6.409020	prokarya	n/a
NODE_14_length_136172_cov_18.856425	bacteria	n/a
NODE_15_length_135680_cov_10.963001	bacteria	n/a
NODE_16_length_134170_cov_10.722678	bacteria	n/a
NODE_17_length_131847_cov_10.525548	bacteria	n/a
NODE_18_length_130430_cov_56.592913	bacteria	n/a
NODE_19_length_124785_cov_42.909525	bacteria	n/a
NODE_20_length_123140_cov_9.479108	bacteria	n/a
NODE_21_length_122565_cov_9.415933	bacteria	n/a
NODE_22_length_117724_cov_62.476319	bacteria	n/a
NODE_23_length_116384_cov_9.155103	bacteria	n/a
NODE_24_length_116349_cov_16.849236	bacteria	n/a
NODE_25_length_113834_cov_11.261358	bacteria	n/a
NODE_26_length_113614_cov_11.126718	bacteria	n/a
NODE_27_length_113491_cov_59.472425	bacteria	n/a
NODE_28_length_112310_cov_5.693778	bacteria	n/a
NODE_29_length_112139_cov_10.778256	bacteria	n/a
NODE_30_length_109940_cov_10.657906	bacteria	n/a
NODE_31_length_107224_cov_46.052543	bacteria	n/a
NODE_32_length_104000_cov_9.981182	bacteria	n/a
NODE_33_length_102734_cov_43.366385	bacteria	n/a
NODE_34_length_101747_cov_5.801577	bacteria	n/a
NODE_35_length_101715_cov_38.206069	bacteria	n/a
NODE_36_length_100618_cov_43.597476	bacteria	n/a
NODE_37_length_100226_cov_10.638179	bacteria	n/a
NODE_38_length_100148_cov_10.900762	bacteria	n/a
NODE_39_length_99592_cov_6.117544	bacteria	n/a
NODE_40_length_99521_cov_12.607765	prokarya	n/a
NODE_41_length_99132_cov_40.160542	bacteria	n/a
NODE_42_length_97624_cov_17.523117	bacteria	n/a
NODE_43_length_96505_cov_10.764811	bacteria	n/a
NODE_44_length_95636_cov_17.588925	bacteria	n/a
NODE_45_length_95429_cov_12.798750	prokarya	n/a
NODE_46_length_94720_cov_41.795120	bacteria	n/a
NODE_47_length_94446_cov_9.982520	bacteria	n/a
NODE_48_length_93597_cov_5.953593	bacteria	n/a
NODE_49_length_93115_cov_9.767311	bacteria	n/a
NODE_50_length_93066_cov_5.880606	bacteria	n/a
NODE_51_length_92325_cov_11.307586	prokarya	n/a
NODE_52_length_91924_cov_25.012409	bacteria	n/a
NODE_53_length_90570_cov_5.530663	bacteria	n/a
NODE_54_length_90438_cov_10.169291	bacteria	n/a
NODE_55_length_88557_cov_5.617432	bacteria	n/a
NODE_56_length_88309_cov_5.880889	bacteria	n/a
NODE_57_length_87907_cov_8.668420	bacteria	n/a
NODE_58_length_87466_cov_9.193820	bacteria	n/a
NODE_59_length_87328_cov_10.797039	bacteria	n/a
NODE_60_length_87095_cov_6.933743	archaea	n/a
NODE_61_length_86693_cov_9.199335	bacteria	n/a
NODE_62_length_86621_cov_5.598977	bacteria	n/a
NODE_63_length_86470_cov_16.950888	bacteria	n/a
NODE_64_length_86446_cov_6.240581	archaea	n/a
NODE_65_length_86425_cov_7.194373	bacteria	n/a
NODE_66_length_86422_cov_16.836871	bacteria	n/a
NODE_67_length_85920_cov_6.598637	bacteria	n/a
NODE_68_length_85902_cov_11.162021	unknown	n/a
NODE_69_length_84564_cov_12.259984	unknown	n/a
NODE_70_length_84055_cov_44.742119	bacteria	n/a
NODE_71_length_83707_cov_10.687216	bacteria	n/a
NODE_72_length_83612_cov_5.542073	bacteria	n/a
NODE_73_length_83545_cov_5.880980	bacteria	n/a
NODE_74_length_83021_cov_8.727406	bacteria	n/a
NODE_75_length_82897_cov_37.172425	bacteria	n/a
NODE_76_length_82817_cov_17.971835	bacteria	n/a
NODE_77_length_82697_cov_5.741996	bacteria	n/a
NODE_78_length_82675_cov_10.775865	bacteria	n/a
NODE_79_length_81531_cov_5.994698	bacteria	n/a
NODE_80_length_81526_cov_5.431749	bacteria	n/a
NODE_81_length_81513_cov_5.749368	bacteria	n/a
NODE_82_length_81278_cov_11.228248	bacteria	n/a
NODE_83_length_80790_cov_10.321620	bacteria	n/a
NODE_84_length_80539_cov_19.372322	bacteria	n/a
NODE_85_length_79671_cov_10.611397	bacteria	n/a
NODE_86_length_79216_cov_39.428368	bacteria	n/a
NODE_87_length_78805_cov_8.642603	bacteria	n/a
NODE_88_length_78686_cov_8.301014	bacteria	n/a
NODE_89_length_78307_cov_10.628431	bacteria	n/a
NODE_90_length_78198_cov_9.704721	bacteria	n/a
NODE_91_length_77907_cov_41.101911	bacteria	n/a
NODE_92_length_77881_cov_40.500141	bacteria	n/a
NODE_93_length_77751_cov_5.782846	bacteria	n/a
NODE_94_length_77320_cov_20.503579	archaea	n/a
NODE_95_length_77024_cov_8.633034	bacteria	n/a
NODE_96_length_76979_cov_9.381675	bacteria	n/a
NODE_97_length_76939_cov_6.714713	bacteria	n/a
NODE_98_length_76666_cov_42.541606	bacteria	n/a
NODE_99_length_76578_cov_5.492166	bacteria	n/a
NODE_100_length_76080_cov_5.879277	bacteria	n/a
NODE_101_length_75643_cov_10.522649	bacteria	n/a
NODE_102_length_74862_cov_44.593073	bacteria	n/a
NODE_103_length_73769_cov_39.949168	bacteria	n/a
NODE_104_length_73719_cov_7.129140	bacteria	n/a
NODE_105_length_73427_cov_62.634479	bacteria	n/a
NODE_106_length_73391_cov_11.155408	bacteria	n/a
NODE_107_length_73035_cov_8.443916	archaea	n/a
NODE_108_length_72881_cov_13.082690	prokarya	n/a
NODE_109_length_72781_cov_7.983761	prokarya	n/a
NODE_110_length_72557_cov_18.263303	bacteria	n/a
NODE_111_length_72521_cov_40.906011	bacteria	n/a
NODE_112_length_72410_cov_41.981522	bacteria	n/a
NODE_113_length_72395_cov_11.929182	prokarya	n/a
NODE_114_length_72349_cov_5.700515	bacteria	n/a
NODE_115_length_72144_cov_13.362247	unknown	n/a
NODE_116_length_71709_cov_18.512114	bacteria	n/a
NODE_117_length_71516_cov_10.735212	bacteria	n/a
NODE_118_length_71476_cov_9.401927	bacteria	n/a
NODE_119_length_71282_cov_11.160220	bacteria	n/a
NODE_120_length_70778_cov_9.293172	bacteria	n/a
NODE_121_length_70641_cov_11.206500	bacteria	n/a
NODE_122_length_70384_cov_39.861835	bacteria	n/a
NODE_123_length_70341_cov_6.932391	bacteria	n/a
NODE_124_length_70259_cov_6.332987	bacteria	n/a
NODE_125_length_70255_cov_9.395199	prokarya	n/a
NODE_126_length_69829_cov_7.577737	bacteria	n/a
NODE_127_length_69351_cov_5.989465	bacteria	n/a
NODE_128_length_69009_cov_10.138150	prokarya	n/a
NODE_129_length_68898_cov_8.795201	bacteria	n/a
NODE_130_length_68720_cov_58.319115	bacteria	n/a
NODE_131_length_68259_cov_11.337224	bacteria	n/a
NODE_132_length_68138_cov_9.773130	bacteria	n/a
NODE_133_length_67841_cov_9.553094	bacteria	n/a
NODE_134_length_67757_cov_10.596245	bacteria	n/a
NODE_135_length_67617_cov_10.748054	bacteria	n/a
NODE_136_length_67216_cov_59.896711	bacteria	n/a
NODE_137_length_66438_cov_58.310622	bacteria	n/a
NODE_138_length_66404_cov_6.628661	prokarya	n/a
NODE_139_length_66162_cov_11.462553	prokarya	n/a
NODE_140_length_66045_cov_19.718988	bacteria	n/a
NODE_141_length_66023_cov_8.801525	bacteria	n/a
NODE_142_length_65894_cov_9.874056	bacteria	n/a
NODE_143_length_65855_cov_8.447158	bacteria	n/a
NODE_144_length_65639_cov_19.906700	bacteria	n/a
NODE_145_length_65619_cov_10.881414	bacteria	n/a
NODE_146_length_65528_cov_17.103249	bacteria	n/a
NODE_147_length_65364_cov_10.181675	bacteria	n/a
NODE_148_length_65359_cov_11.129089	bacteria	n/a
NODE_149_length_65209_cov_19.038555	bacteria	n/a
NODE_150_length_65096_cov_6.119232	bacteria	n/a
NODE_151_length_64464_cov_11.595616	bacteria	n/a
NODE_152_length_64385_cov_42.172765	bacteria	n/a
NODE_153_length_64294_cov_5.757920	bacteria	n/a
NODE_154_length_64052_cov_8.677532	bacteria	n/a
NODE_155_length_63971_cov_11.492725	prokarya	n/a
NODE_156_length_63843_cov_7.235781	bacteria	n/a
NODE_157_length_63765_cov_10.041187	bacteria	n/a
NODE_158_length_63698_cov_10.188662	bacteria	n/a
NODE_159_length_63638_cov_10.557036	bacteria	n/a
NODE_160_length_63578_cov_5.896415	bacteria	n/a
NODE_161_length_63332_cov_10.072554	bacteria	n/a
NODE_162_length_62921_cov_61.154519	bacteria	n/a
NODE_163_length_62799_cov_6.946752	bacteria	n/a
NODE_164_length_62729_cov_11.871270	prokarya	n/a
NODE_165_length_62599_cov_5.805145	bacteria	n/a
NODE_166_length_62182_cov_8.784297	bacteria	n/a
NODE_167_length_62141_cov_9.004607	bacteria	n/a
NODE_168_length_62047_cov_5.721867	bacteria	n/a
NODE_169_length_61913_cov_10.665346	bacteria	n/a
NODE_170_length_61765_cov_16.922881	bacteria	n/a
NODE_171_length_61663_cov_8.979142	bacteria	n/a
NODE_172_length_61607_cov_12.689108	prokarya	n/a
NODE_173_length_61586_cov_43.821797	bacteria	n/a
NODE_174_length_61533_cov_8.635740	bacteria	n/a
NODE_175_length_61365_cov_5.611205	bacteria	n/a
NODE_176_length_61240_cov_11.589638	bacteria	n/a
NODE_177_length_61222_cov_5.115618	bacteria	n/a
NODE_178_length_61195_cov_6.908358	bacteria	n/a
NODE_179_length_61157_cov_31.058607	prokarya	n/a
NODE_180_length_60882_cov_8.253555	bacteria	n/a
NODE_181_length_60804_cov_51.591681	bacteria	n/a
NODE_182_length_60787_cov_10.564892	bacteria	n/a
NODE_183_length_60748_cov_5.880151	bacteria	n/a
NODE_184_length_60733_cov_9.200254	bacteria	n/a
NODE_185_length_60520_cov_10.899777	bacteria	n/a
NODE_186_length_60473_cov_9.488795	bacteria	n/a
NODE_187_length_60470_cov_5.737333	bacteria	n/a
NODE_188_length_60354_cov_9.981343	bacteria	n/a
NODE_189_length_60340_cov_6.802654	bacteria	n/a
NODE_190_length_60323_cov_5.668298	bacteria	n/a
NODE_191_length_60251_cov_11.393132	bacteria	n/a
NODE_192_length_60176_cov_21.317892	bacteria	n/a
NODE_193_length_59672_cov_5.738464	bacteria	n/a
NODE_194_length_59235_cov_11.269179	bacteria	n/a
NODE_195_length_59094_cov_10.858229	bacteria	n/a
NODE_196_length_58872_cov_8.588860	bacteria	n/a
NODE_197_length_58648_cov_9.929189	prokarya	n/a
NODE_198_length_58609_cov_9.045889	bacteria	n/a
NODE_199_length_58576_cov_12.021479	bacteria	n/a
NODE_200_length_58571_cov_13.054600	bacteria	n/a
NODE_201_length_58363_cov_5.080040	bacteria	n/a
NODE_202_length_58335_cov_52.638367	bacteria	n/a
NODE_203_length_58129_cov_8.229156	bacteria	n/a
NODE_204_length_57986_cov_5.748511	bacteria	n/a
NODE_205_length_57903_cov_6.511444	prokarya	n/a
NODE_206_length_57804_cov_6.230238	bacteria	n/a
NODE_207_length_57747_cov_9.914078	bacteria	n/a
NODE_208_length_57716_cov_8.465254	bacteria	n/a
NODE_209_length_57704_cov_13.841541	bacteria	n/a
NODE_210_length_57650_cov_5.952253	bacteria	n/a
NODE_211_length_57620_cov_17.454808	bacteria	n/a
NODE_212_length_57592_cov_5.707440	bacteria	n/a
NODE_213_length_57136_cov_64.499133	bacteria	n/a
NODE_214_length_57096_cov_5.365071	bacteria	n/a
NODE_215_length_57080_cov_45.839702	bacteria	n/a
NODE_216_length_57028_cov_11.089235	bacteria	n/a
NODE_217_length_57027_cov_9.445464	bacteria	n/a
NODE_218_length_56922_cov_9.347935	bacteria	n/a
NODE_219_length_56506_cov_40.937875	bacteria	n/a
NODE_220_length_56503_cov_34.997626	bacteria	n/a
NODE_221_length_56210_cov_10.604220	bacteria	n/a
NODE_222_length_56102_cov_6.277018	prokarya	n/a
NODE_223_length_56067_cov_5.850014	bacteria	n/a
NODE_224_length_56017_cov_8.518298	bacteria	n/a
NODE_225_length_56000_cov_9.970060	bacteria	n/a
NODE_226_length_55893_cov_43.136072	bacteria	n/a
NODE_227_length_55844_cov_6.086433	bacteria	n/a
NODE_228_length_55832_cov_3.996396	bacteria	n/a
NODE_229_length_55819_cov_5.622534	bacteria	n/a
NODE_230_length_55786_cov_56.555023	bacteria	n/a
NODE_231_length_55524_cov_5.622870	bacteria	n/a
NODE_232_length_55438_cov_38.502284	bacteria	n/a
NODE_233_length_55407_cov_53.886617	bacteria	n/a
NODE_234_length_55336_cov_5.897885	unknown	n/a
NODE_235_length_55199_cov_9.956115	bacteria	n/a
NODE_236_length_55199_cov_8.776893	bacteria	n/a
NODE_237_length_55186_cov_6.884657	bacteria	n/a
NODE_238_length_55118_cov_5.036794	bacteria	n/a
NODE_239_length_55074_cov_11.363729	bacteria	n/a
NODE_240_length_54935_cov_6.480029	bacteria	n/a
NODE_241_length_54908_cov_37.879842	bacteria	n/a
NODE_242_length_54858_cov_17.798752	bacteria	n/a
NODE_243_length_54748_cov_5.257492	prokarya	n/a
NODE_244_length_54700_cov_9.343746	bacteria	n/a
NODE_245_length_54583_cov_6.390001	bacteria	n/a
NODE_246_length_54509_cov_5.576303	bacteria	n/a
NODE_247_length_54505_cov_5.424389	bacteria	n/a
NODE_248_length_54461_cov_5.957137	bacteria	n/a
NODE_249_length_54340_cov_6.492567	archaea	n/a
NODE_250_length_54249_cov_10.986548	bacteria	n/a
NODE_251_length_54119_cov_15.340578	bacteria	n/a
NODE_252_length_54043_cov_55.261799	bacteria	n/a
NODE_253_length_53925_cov_6.610878	bacteria	n/a
NODE_254_length_53818_cov_5.800551	prokarya	n/a
NODE_255_length_53775_cov_5.544099	bacteria	n/a
NODE_256_length_53721_cov_39.488913	bacteria	n/a
NODE_257_length_53622_cov_10.572871	bacteria	n/a
NODE_258_length_53601_cov_5.464927	bacteria	n/a
NODE_259_length_53435_cov_59.421562	bacteria	n/a
NODE_260_length_53344_cov_9.391263	bacteria	n/a
NODE_261_length_53257_cov_5.372900	bacteria	n/a
NODE_262_length_53129_cov_14.532144	bacteria	n/a
NODE_263_length_53120_cov_5.139169	prokarya	n/a
NODE_264_length_53074_cov_10.884211	bacteria	n/a
NODE_265_length_52980_cov_5.790798	bacteria	n/a
NODE_266_length_52849_cov_23.812270	bacteria	n/a
NODE_267_length_52714_cov_6.195769	prokarya	n/a
NODE_268_length_52501_cov_50.807421	bacteria	n/a
NODE_269_length_52467_cov_9.324792	bacteria	n/a
NODE_270_length_52442_cov_9.750702	prokarya	n/a
NODE_271_length_52436_cov_8.264390	bacteria	n/a
NODE_272_length_52308_cov_59.728647	bacteria	n/a
NODE_273_length_52248_cov_10.346886	bacteria	n/a
NODE_274_length_52011_cov_9.457060	bacteria	n/a
NODE_275_length_51792_cov_6.244390	bacteria	n/a
NODE_276_length_51759_cov_10.039765	bacteria	n/a
NODE_277_length_51495_cov_5.428946	bacteria	n/a
NODE_278_length_51386_cov_16.737274	bacteria	n/a
NODE_279_length_51243_cov_9.661190	bacteria	n/a
NODE_280_length_51237_cov_15.261694	bacteria	n/a
NODE_281_length_51228_cov_6.095226	bacteria	n/a
NODE_282_length_51172_cov_10.704345	bacteria	n/a
NODE_283_length_51126_cov_6.194690	prokarya	n/a
NODE_284_length_51062_cov_56.326485	bacteria	n/a
NODE_285_length_51046_cov_6.396599	bacteria	n/a
NODE_286_length_50938_cov_25.335318	bacteria	n/a
NODE_287_length_50908_cov_6.806304	prokarya	n/a
NODE_288_length_50782_cov_44.614525	bacteria	n/a
NODE_289_length_50671_cov_5.971847	bacteria	n/a
NODE_290_length_50571_cov_62.829084	bacteria	n/a
NODE_291_length_50561_cov_5.445967	bacteria	n/a
NODE_292_length_50541_cov_14.934893	bacteria	n/a
NODE_293_length_50462_cov_42.067193	bacteria	n/a
NODE_294_length_50322_cov_8.714186	bacteria	n/a
NODE_295_length_50314_cov_40.474005	bacteria	n/a
NODE_296_length_50190_cov_10.864326	bacteria	n/a
NODE_297_length_50117_cov_16.512085	bacteria	n/a
NODE_298_length_50008_cov_5.234440	bacteria	n/a
NODE_299_length_49947_cov_5.714664	bacteria	n/a
NODE_300_length_49831_cov_17.396798	bacteria	n/a
NODE_301_length_49830_cov_5.740372	bacteria	n/a
NODE_302_length_49706_cov_6.100099	bacteria	n/a
NODE_303_length_49700_cov_6.227515	bacteria	n/a
