sequence_id	class_fst_stage	class_snd_stage
NODE_1_length_989878_cov_31.986234	bacteria	n/a
NODE_2_length_391705_cov_9.231492	eukarya	n/a
NODE_3_length_361374_cov_31.534068	bacteria	n/a
NODE_4_length_317014_cov_7.787127	bacteria	n/a
NODE_5_length_311869_cov_30.508954	bacteria	n/a
NODE_6_length_303217_cov_32.012970	bacteria	n/a
NODE_7_length_245710_cov_15.191411	bacteria	n/a
NODE_8_length_222824_cov_32.881510	bacteria	n/a
NODE_9_length_208482_cov_15.690146	bacteria	n/a
NODE_10_length_207312_cov_15.097068	bacteria	n/a
NODE_11_length_180221_cov_32.556881	bacteria	n/a
NODE_12_length_170305_cov_11.228869	bacteria	n/a
NODE_13_length_165696_cov_20.824132	unknown	n/a
NODE_14_length_160549_cov_35.898445	bacteria	n/a
NODE_15_length_156269_cov_15.463531	bacteria	n/a
NODE_16_length_156051_cov_7.252455	bacteria	n/a
NODE_17_length_151862_cov_17.364140	bacteria	n/a
NODE_18_length_149934_cov_16.209976	bacteria	n/a
NODE_19_length_148833_cov_11.274563	bacteria	n/a
NODE_20_length_145090_cov_117.786720	bacteria	n/a
NODE_21_length_141444_cov_13.517933	prokarya	n/a
NODE_22_length_140910_cov_30.979262	bacteria	n/a
NODE_23_length_134946_cov_21.308627	unknown	n/a
NODE_24_length_129529_cov_75.106199	bacteria	n/a
NODE_25_length_123023_cov_15.778902	bacteria	n/a
NODE_26_length_119137_cov_16.816412	bacteria	n/a
NODE_27_length_116449_cov_20.007664	eukarya	n/a
NODE_28_length_114724_cov_15.322371	bacteria	n/a
NODE_29_length_113076_cov_15.238664	bacteria	n/a
NODE_30_length_113061_cov_16.331354	bacteria	n/a
NODE_31_length_113005_cov_15.029677	bacteria	n/a
NODE_32_length_110791_cov_16.832737	bacteria	n/a
NODE_33_length_110162_cov_16.699138	bacteria	n/a
NODE_34_length_102678_cov_15.011498	bacteria	n/a
NODE_35_length_100826_cov_114.830229	bacteria	n/a
NODE_36_length_100230_cov_45.552613	bacteria	n/a
NODE_37_length_97403_cov_32.395468	bacteria	n/a
NODE_38_length_96359_cov_16.248307	bacteria	n/a
NODE_39_length_95722_cov_16.425246	bacteria	n/a
NODE_40_length_94714_cov_31.915792	bacteria	n/a
NODE_41_length_94421_cov_16.267077	bacteria	n/a
NODE_42_length_93807_cov_5.263450	bacteria	n/a
NODE_43_length_92631_cov_63.995204	bacteria	n/a
NODE_44_length_91883_cov_33.391133	bacteria	n/a
