sequence_id	class_fst_stage	class_snd_stage
c_000000000285	bacteria	n/a
c_000000000348	bacteria	n/a
c_000000000395	bacteria	n/a
c_000000000404	archaea	n/a
c_000000000441	bacteria	n/a
c_000000000453	bacteria	n/a
c_000000000477	bacteria	n/a
c_000000000512	bacteria	n/a
c_000000000530	bacteria	n/a
c_000000000565	bacteria	n/a
c_000000000570	bacteria	n/a
c_000000000580	bacteria	n/a
c_000000000641	bacteria	n/a
c_000000000675	bacteria	n/a
c_000000000691	bacteria	n/a
c_000000000703	bacteria	n/a
c_000000000723	archaea	n/a
c_000000000732	bacteria	n/a
c_000000000739	bacteria	n/a
c_000000000745	bacteria	n/a
c_000000000770	bacteria	n/a
c_000000000790	bacteria	n/a
c_000000000810	bacteria	n/a
c_000000000823	bacteria	n/a
c_000000000834	bacteria	n/a
c_000000000853	bacteria	n/a
c_000000000862	bacteria	n/a
c_000000000888	bacteria	n/a
c_000000000985	archaea	n/a
c_000000000988	bacteria	n/a
c_000000000990	bacteria	n/a
c_000000001046	bacteria	n/a
c_000000001116	bacteria	n/a
c_000000001133	bacteria	n/a
c_000000001135	bacteria	n/a
c_000000001140	bacteria	n/a
c_000000001142	bacteria	n/a
c_000000001162	bacteria	n/a
c_000000001175	bacteria	n/a
c_000000001185	bacteria	n/a
c_000000001212	bacteria	n/a
c_000000001217	bacteria	n/a
c_000000001245	bacteria	n/a
c_000000001266	bacteria	n/a
c_000000001321	archaea	n/a
c_000000001353	bacteria	n/a
c_000000001365	bacteria	n/a
c_000000001443	bacteria	n/a
c_000000001540	bacteria	n/a
c_000000001550	bacteria	n/a
c_000000001561	bacteria	n/a
c_000000001573	bacteria	n/a
c_000000001632	bacteria	n/a
c_000000001691	bacteria	n/a
c_000000001707	bacteria	n/a
c_000000001819	bacteria	n/a
c_000000001836	bacteria	n/a
c_000000001892	bacteria	n/a
c_000000001917	bacteria	n/a
c_000000001925	bacteria	n/a
c_000000001943	bacteria	n/a
c_000000001972	bacteria	n/a
c_000000001973	archaea	n/a
c_000000001992	bacteria	n/a
c_000000002006	bacteria	n/a
c_000000002011	bacteria	n/a
c_000000002022	bacteria	n/a
c_000000002106	bacteria	n/a
c_000000002122	bacteria	n/a
c_000000002129	bacteria	n/a
c_000000002135	bacteria	n/a
c_000000002142	bacteria	n/a
c_000000002159	bacteria	n/a
c_000000002275	archaea	n/a
c_000000002292	bacteria	n/a
c_000000002312	bacteria	n/a
c_000000002320	bacteria	n/a
c_000000002358	bacteria	n/a
c_000000002392	bacteria	n/a
c_000000002417	bacteria	n/a
c_000000002469	bacteria	n/a
c_000000002481	bacteria	n/a
c_000000002500	bacteria	n/a
c_000000002541	bacteria	n/a
c_000000002547	bacteria	n/a
c_000000002555	bacteria	n/a
c_000000002562	bacteria	n/a
c_000000002583	bacteria	n/a
c_000000002602	bacteria	n/a
