sequence_id	class_fst_stage	class_snd_stage
c_000000000172	bacteria	n/a
c_000000000182	bacteria	n/a
c_000000000200	bacteria	n/a
c_000000000240	bacteria	n/a
c_000000000299	bacteria	n/a
c_000000000338	archaea	n/a
c_000000000340	bacteria	n/a
c_000000000343	bacteria	n/a
c_000000000421	bacteria	n/a
c_000000000498	archaea	n/a
c_000000000550	bacteria	n/a
c_000000000553	bacteria	n/a
c_000000000556	bacteria	n/a
c_000000000568	bacteria	n/a
c_000000000717	bacteria	n/a
c_000000000791	bacteria	n/a
c_000000000851	bacteria	n/a
c_000000000865	bacteria	n/a
c_000000000879	archaea	n/a
c_000000000880	bacteria	n/a
c_000000000911	bacteria	n/a
c_000000000939	bacteria	n/a
c_000000000948	bacteria	n/a
c_000000000990	bacteria	n/a
c_000000001003	bacteria	n/a
c_000000001095	bacteria	n/a
c_000000001165	bacteria	n/a
c_000000001239	archaea	n/a
c_000000001264	bacteria	n/a
c_000000001301	bacteria	n/a
c_000000001308	bacteria	n/a
c_000000001319	archaea	n/a
c_000000001389	bacteria	n/a
c_000000001437	bacteria	n/a
c_000000001442	bacteria	n/a
c_000000001445	bacteria	n/a
c_000000001472	bacteria	n/a
c_000000001503	bacteria	n/a
c_000000001546	bacteria	n/a
c_000000001609	bacteria	n/a
c_000000001643	bacteria	n/a
c_000000001666	archaea	n/a
c_000000001708	bacteria	n/a
c_000000001731	bacteria	n/a
c_000000001809	bacteria	n/a
c_000000001820	bacteria	n/a
c_000000001826	bacteria	n/a
c_000000001859	bacteria	n/a
c_000000001873	archaea	n/a
c_000000001891	archaea	n/a
c_000000001892	bacteria	n/a
c_000000001905	bacteria	n/a
c_000000001913	bacteria	n/a
c_000000001987	bacteria	n/a
c_000000001994	bacteria	n/a
c_000000002101	bacteria	n/a
c_000000002104	bacteria	n/a
c_000000002126	archaea	n/a
c_000000002129	bacteria	n/a
c_000000002130	bacteria	n/a
c_000000002139	bacteria	n/a
c_000000002157	prokarya	n/a
c_000000002163	bacteria	n/a
c_000000002186	bacteria	n/a
c_000000002229	bacteria	n/a
c_000000002365	bacteria	n/a
c_000000002424	bacteria	n/a
c_000000002454	bacteria	n/a
c_000000002473	bacteria	n/a
c_000000002475	bacteria	n/a
c_000000002482	archaea	n/a
c_000000002535	bacteria	n/a
c_000000002607	bacteria	n/a
c_000000002620	archaea	n/a
c_000000002718	archaea	n/a
c_000000002812	bacteria	n/a
c_000000002843	bacteria	n/a
c_000000002847	bacteria	n/a
c_000000002861	bacteria	n/a
c_000000002870	bacteria	n/a
c_000000002882	bacteria	n/a
c_000000002891	bacteria	n/a
c_000000002902	bacteria	n/a
c_000000002970	archaea	n/a
c_000000003016	bacteria	n/a
c_000000003019	bacteria	n/a
c_000000003032	bacteria	n/a
c_000000003046	bacteria	n/a
c_000000003135	bacteria	n/a
c_000000003176	bacteria	n/a
c_000000003206	archaea	n/a
c_000000003234	bacteria	n/a
c_000000003281	bacteria	n/a
c_000000003314	bacteria	n/a
c_000000003426	bacteria	n/a
c_000000003427	bacteria	n/a
c_000000003443	bacteria	n/a
c_000000003460	bacteria	n/a
c_000000003551	bacteria	n/a
c_000000003585	archaea	n/a
c_000000003594	bacteria	n/a
c_000000003616	archaea	n/a
c_000000003630	bacteria	n/a
c_000000003650	bacteria	n/a
c_000000003671	archaea	n/a
c_000000003715	bacteria	n/a
c_000000003786	bacteria	n/a
c_000000003798	bacteria	n/a
c_000000003838	bacteria	n/a
c_000000003865	bacteria	n/a
c_000000003946	bacteria	n/a
c_000000003953	bacteria	n/a
c_000000003961	bacteria	n/a
c_000000004169	bacteria	n/a
c_000000004224	bacteria	n/a
c_000000004261	bacteria	n/a
c_000000004283	bacteria	n/a
c_000000004301	archaea	n/a
c_000000004310	bacteria	n/a
c_000000004475	bacteria	n/a
c_000000004565	bacteria	n/a
c_000000004570	bacteria	n/a
c_000000004598	bacteria	n/a
c_000000004671	archaea	n/a
c_000000004726	bacteria	n/a
c_000000004762	bacteria	n/a
c_000000004771	bacteria	n/a
c_000000004879	bacteria	n/a
c_000000004910	archaea	n/a
c_000000004973	bacteria	n/a
c_000000005050	bacteria	n/a
c_000000005069	bacteria	n/a
c_000000005150	bacteria	n/a
c_000000005151	bacteria	n/a
c_000000005181	bacteria	n/a
c_000000005306	archaea	n/a
c_000000005337	bacteria	n/a
c_000000005451	bacteria	n/a
c_000000005461	archaea	n/a
c_000000005479	bacteria	n/a
c_000000005558	bacteria	n/a
c_000000005567	bacteria	n/a
c_000000005570	archaea	n/a
c_000000005602	bacteria	n/a
c_000000005613	bacteria	n/a
c_000000005614	bacteria	n/a
c_000000005627	bacteria	n/a
c_000000005652	archaea	n/a
c_000000005709	archaea	n/a
c_000000005711	bacteria	n/a
c_000000005757	bacteria	n/a
c_000000005791	bacteria	n/a
c_000000005797	bacteria	n/a
c_000000005822	bacteria	n/a
c_000000005863	bacteria	n/a
c_000000005879	bacteria	n/a
c_000000005889	unknown	n/a
c_000000005899	bacteria	n/a
c_000000005907	bacteria	n/a
c_000000005921	archaea	n/a
c_000000005933	bacteria	n/a
c_000000005952	bacteria	n/a
c_000000005955	bacteria	n/a
c_000000006012	archaea	n/a
c_000000006057	bacteria	n/a
c_000000006095	eukarya	n/a
c_000000006143	bacteria	n/a
c_000000006144	bacteria	n/a
c_000000006203	bacteria	n/a
c_000000006272	bacteria	n/a
c_000000006276	bacteria	n/a
c_000000006287	bacteria	n/a
c_000000006328	bacteria	n/a
c_000000006354	bacteria	n/a
c_000000006415	bacteria	n/a
c_000000006419	bacteria	n/a
c_000000006426	eukarya	n/a
c_000000006448	bacteria	n/a
c_000000006460	archaea	n/a
c_000000006463	bacteria	n/a
c_000000006475	bacteria	n/a
c_000000006479	bacteria	n/a
c_000000006526	bacteria	n/a
c_000000006561	bacteria	n/a
c_000000006573	archaea	n/a
c_000000006634	archaea	n/a
c_000000006636	bacteria	n/a
c_000000006698	bacteria	n/a
c_000000006713	unknown	n/a
c_000000006725	bacteria	n/a
c_000000006771	archaea	n/a
c_000000006789	bacteria	n/a
c_000000006834	archaea	n/a
c_000000006835	bacteria	n/a
c_000000006850	archaea	n/a
c_000000006933	archaea	n/a
c_000000006967	bacteria	n/a
c_000000006976	bacteria	n/a
c_000000006987	archaea	n/a
c_000000007018	bacteria	n/a
c_000000007037	bacteria	n/a
c_000000007047	bacteria	n/a
c_000000007053	archaea	n/a
c_000000007083	bacteria	n/a
c_000000007128	archaea	n/a
c_000000007139	bacteria	n/a
c_000000007148	bacteria	n/a
c_000000007157	bacteria	n/a
c_000000007158	archaea	n/a
c_000000007175	bacteria	n/a
c_000000007180	bacteria	n/a
c_000000007190	bacteria	n/a
c_000000007201	bacteria	n/a
c_000000007218	bacteria	n/a
c_000000007264	bacteria	n/a
c_000000007351	bacteria	n/a
c_000000007404	bacteria	n/a
c_000000007468	bacteria	n/a
c_000000007485	bacteria	n/a
c_000000007504	bacteria	n/a
c_000000007525	bacteria	n/a
c_000000007543	bacteria	n/a
c_000000007547	bacteria	n/a
c_000000007654	archaea	n/a
c_000000007682	bacteria	n/a
c_000000007779	bacteria	n/a
c_000000007781	bacteria	n/a
c_000000007847	bacteria	n/a
c_000000007875	bacteria	n/a
c_000000007887	bacteria	n/a
c_000000007913	bacteria	n/a
c_000000007945	bacteria	n/a
c_000000007975	archaea	n/a
c_000000008009	archaea	n/a
c_000000008088	archaea	n/a
c_000000008103	bacteria	n/a
c_000000008147	archaea	n/a
c_000000008194	bacteria	n/a
c_000000008218	bacteria	n/a
c_000000008247	bacteria	n/a
c_000000008261	archaea	n/a
c_000000008275	bacteria	n/a
c_000000008353	bacteria	n/a
c_000000008357	bacteria	n/a
c_000000008382	archaea	n/a
c_000000008407	bacteria	n/a
c_000000008421	bacteria	n/a
c_000000008456	bacteria	n/a
c_000000008467	prokarya	n/a
c_000000008522	bacteria	n/a
c_000000008533	bacteria	n/a
c_000000008579	bacteria	n/a
c_000000008600	bacteria	n/a
c_000000008643	bacteria	n/a
c_000000008688	bacteria	n/a
c_000000008715	bacteria	n/a
c_000000008721	bacteria	n/a
c_000000008750	bacteria	n/a
c_000000008810	archaea	n/a
c_000000008865	bacteria	n/a
c_000000008899	bacteria	n/a
c_000000008921	bacteria	n/a
c_000000008966	bacteria	n/a
c_000000008982	bacteria	n/a
c_000000009002	bacteria	n/a
c_000000009036	bacteria	n/a
c_000000009102	bacteria	n/a
c_000000009103	bacteria	n/a
c_000000009153	bacteria	n/a
c_000000009214	bacteria	n/a
c_000000009215	bacteria	n/a
c_000000009242	bacteria	n/a
c_000000009277	bacteria	n/a
c_000000009361	bacteria	n/a
c_000000009362	bacteria	n/a
c_000000009398	bacteria	n/a
c_000000009439	archaea	n/a
c_000000009452	bacteria	n/a
c_000000009475	bacteria	n/a
c_000000009504	bacteria	n/a
c_000000009508	bacteria	n/a
c_000000009552	bacteria	n/a
c_000000009584	bacteria	n/a
c_000000009604	bacteria	n/a
c_000000009664	bacteria	n/a
c_000000009665	bacteria	n/a
c_000000009701	bacteria	n/a
c_000000009707	bacteria	n/a
c_000000009733	bacteria	n/a
c_000000009817	bacteria	n/a
c_000000009829	bacteria	n/a
c_000000009852	bacteria	n/a
c_000000009893	bacteria	n/a
c_000000009954	bacteria	n/a
c_000000010007	bacteria	n/a
c_000000010038	archaea	n/a
c_000000010159	bacteria	n/a
c_000000010181	bacteria	n/a
c_000000010182	bacteria	n/a
c_000000010211	bacteria	n/a
c_000000010228	bacteria	n/a
c_000000010275	archaea	n/a
c_000000010277	bacteria	n/a
c_000000010278	bacteria	n/a
c_000000010419	bacteria	n/a
c_000000010458	archaea	n/a
c_000000010475	bacteria	n/a
c_000000010508	archaea	n/a
c_000000010510	bacteria	n/a
c_000000010513	bacteria	n/a
c_000000010517	archaea	n/a
c_000000010546	bacteria	n/a
c_000000010782	bacteria	n/a
c_000000010793	archaea	n/a
c_000000010797	bacteria	n/a
c_000000010839	bacteria	n/a
c_000000010857	bacteria	n/a
c_000000010931	bacteria	n/a
c_000000010946	archaea	n/a
c_000000010973	eukarya	n/a
c_000000011017	bacteria	n/a
c_000000011085	bacteria	n/a
c_000000011128	bacteria	n/a
c_000000011150	bacteria	n/a
