sequence_id	class_fst_stage	class_snd_stage
c_000000000215	bacteria	n/a
c_000000000229	bacteria	n/a
c_000000000268	bacteria	n/a
c_000000000286	bacteria	n/a
c_000000000289	archaea	n/a
c_000000000291	bacteria	n/a
c_000000000301	bacteria	n/a
c_000000000425	bacteria	n/a
c_000000000446	archaea	n/a
c_000000000453	bacteria	n/a
c_000000000475	unknown	n/a
c_000000000567	archaea	n/a
c_000000000578	bacteria	n/a
c_000000000589	bacteria	n/a
c_000000000641	bacteria	n/a
c_000000000655	bacteria	n/a
c_000000000712	bacteria	n/a
c_000000000726	bacteria	n/a
c_000000000835	bacteria	n/a
c_000000000839	archaea	n/a
c_000000000861	bacteria	n/a
c_000000000866	bacteria	n/a
c_000000000903	bacteria	n/a
c_000000000986	prokarya	n/a
c_000000000996	bacteria	n/a
c_000000001045	bacteria	n/a
c_000000001104	archaea	n/a
c_000000001132	bacteria	n/a
c_000000001217	bacteria	n/a
c_000000001232	bacteria	n/a
c_000000001260	bacteria	n/a
c_000000001343	bacteria	n/a
c_000000001352	eukarya	n/a
c_000000001438	archaea	n/a
c_000000001475	bacteria	n/a
c_000000001478	bacteria	n/a
c_000000001542	bacteria	n/a
c_000000001566	bacteria	n/a
c_000000001588	bacteria	n/a
c_000000001660	eukarya	n/a
c_000000001665	bacteria	n/a
c_000000001675	bacteria	n/a
c_000000001684	bacteria	n/a
c_000000001740	bacteria	n/a
c_000000001804	bacteria	n/a
c_000000001870	archaea	n/a
c_000000001937	bacteria	n/a
c_000000001954	bacteria	n/a
c_000000001958	bacteria	n/a
c_000000001961	bacteria	n/a
c_000000002001	bacteria	n/a
c_000000002140	bacteria	n/a
c_000000002153	bacteria	n/a
c_000000002178	bacteria	n/a
c_000000002230	archaea	n/a
c_000000002261	bacteria	n/a
c_000000002291	bacteria	n/a
c_000000002368	bacteria	n/a
c_000000002395	bacteria	n/a
c_000000002444	bacteria	n/a
c_000000002476	archaea	n/a
c_000000002494	bacteria	n/a
c_000000002522	bacteria	n/a
c_000000002546	bacteria	n/a
c_000000002633	bacteria	n/a
c_000000002649	bacteria	n/a
c_000000002676	bacteria	n/a
c_000000002683	bacteria	n/a
c_000000002740	bacteria	n/a
c_000000002810	bacteria	n/a
c_000000002818	archaea	n/a
c_000000002843	bacteria	n/a
c_000000002867	bacteria	n/a
c_000000002879	bacteria	n/a
c_000000002899	bacteria	n/a
c_000000002914	bacteria	n/a
c_000000002925	archaea	n/a
c_000000002943	bacteria	n/a
c_000000002965	bacteria	n/a
c_000000003000	bacteria	n/a
c_000000003012	archaea	n/a
c_000000003041	bacteria	n/a
c_000000003057	bacteria	n/a
c_000000003082	bacteria	n/a
c_000000003097	bacteria	n/a
c_000000003168	bacteria	n/a
c_000000003187	bacteria	n/a
c_000000003201	bacteria	n/a
c_000000003216	bacteria	n/a
c_000000003243	bacteria	n/a
c_000000003281	bacteria	n/a
c_000000003310	bacteria	n/a
c_000000003335	bacteria	n/a
c_000000003378	bacteria	n/a
c_000000003401	bacteria	n/a
c_000000003463	bacteria	n/a
c_000000003477	bacteria	n/a
c_000000003485	bacteria	n/a
c_000000003491	bacteria	n/a
c_000000003503	bacteria	n/a
c_000000003505	bacteria	n/a
c_000000003570	bacteria	n/a
c_000000003607	bacteria	n/a
c_000000003639	bacteria	n/a
c_000000003640	bacteria	n/a
c_000000003667	bacteria	n/a
c_000000003668	bacteria	n/a
c_000000003736	bacteria	n/a
c_000000003748	bacteria	n/a
c_000000003831	bacteria	n/a
c_000000003842	bacteria	n/a
c_000000003895	archaea	n/a
c_000000003955	archaea	n/a
c_000000004035	bacteria	n/a
c_000000004080	bacteria	n/a
c_000000004084	archaea	n/a
c_000000004105	bacteria	n/a
c_000000004107	bacteria	n/a
c_000000004125	bacteria	n/a
c_000000004181	bacteria	n/a
c_000000004198	bacteria	n/a
c_000000004308	bacteria	n/a
c_000000004438	bacteria	n/a
c_000000004572	bacteria	n/a
c_000000004691	bacteria	n/a
c_000000004719	bacteria	n/a
c_000000004760	archaea	n/a
c_000000004847	bacteria	n/a
c_000000004858	bacteria	n/a
c_000000004906	bacteria	n/a
c_000000004917	bacteria	n/a
c_000000004972	archaea	n/a
c_000000005008	bacteria	n/a
c_000000005013	bacteria	n/a
c_000000005014	bacteria	n/a
c_000000005059	bacteria	n/a
c_000000005130	bacteria	n/a
c_000000005155	bacteria	n/a
c_000000005213	bacteria	n/a
c_000000005241	bacteria	n/a
c_000000005265	bacteria	n/a
c_000000005278	bacteria	n/a
c_000000005301	bacteria	n/a
c_000000005347	bacteria	n/a
c_000000005381	archaea	n/a
c_000000005393	bacteria	n/a
c_000000005420	bacteria	n/a
c_000000005426	bacteria	n/a
c_000000005440	bacteria	n/a
c_000000005499	bacteria	n/a
c_000000005533	bacteria	n/a
c_000000005602	bacteria	n/a
c_000000005688	bacteria	n/a
c_000000005691	bacteria	n/a
c_000000005720	bacteria	n/a
c_000000005756	bacteria	n/a
c_000000005768	bacteria	n/a
c_000000005779	bacteria	n/a
c_000000005788	bacteria	n/a
