sequence_id	class_fst_stage	class_snd_stage
c_000000000117	bacteria	n/a
c_000000000141	bacteria	n/a
c_000000000187	archaea	n/a
c_000000000256	bacteria	n/a
c_000000000314	bacteria	n/a
c_000000000421	bacteria	n/a
c_000000000493	bacteria	n/a
c_000000000598	bacteria	n/a
c_000000000599	bacteria	n/a
c_000000000603	bacteria	n/a
c_000000000607	bacteria	n/a
c_000000000610	bacteria	n/a
c_000000000611	bacteria	n/a
c_000000000629	bacteria	n/a
c_000000000637	bacteria	n/a
c_000000000646	bacteria	n/a
c_000000000649	bacteria	n/a
c_000000000736	bacteria	n/a
c_000000000748	bacteria	n/a
c_000000000770	bacteria	n/a
c_000000000838	bacteria	n/a
c_000000000886	bacteria	n/a
c_000000000891	bacteria	n/a
c_000000000944	bacteria	n/a
c_000000000970	bacteria	n/a
c_000000001012	bacteria	n/a
c_000000001090	bacteria	n/a
c_000000001098	bacteria	n/a
c_000000001119	archaea	n/a
c_000000001170	bacteria	n/a
c_000000001197	archaea	n/a
c_000000001207	bacteria	n/a
c_000000001215	prokarya	n/a
c_000000001251	bacteria	n/a
c_000000001279	archaea	n/a
c_000000001300	bacteria	n/a
c_000000001307	prokarya	n/a
c_000000001320	archaea	n/a
c_000000001343	bacteria	n/a
c_000000001365	archaea	n/a
c_000000001418	archaea	n/a
c_000000001507	archaea	n/a
c_000000001523	archaea	n/a
c_000000001538	archaea	n/a
c_000000001569	bacteria	n/a
c_000000001602	unknown	n/a
c_000000001614	bacteria	n/a
c_000000001634	archaea	n/a
c_000000001678	bacteria	n/a
c_000000001681	archaea	n/a
c_000000001693	bacteria	n/a
c_000000001702	archaea	n/a
c_000000001837	bacteria	n/a
c_000000001862	bacteria	n/a
c_000000001910	archaea	n/a
c_000000001913	bacteria	n/a
c_000000001920	bacteria	n/a
c_000000001952	unknown	n/a
c_000000001953	bacteria	n/a
c_000000001988	bacteria	n/a
c_000000001992	bacteria	n/a
c_000000002019	bacteria	n/a
c_000000002092	bacteria	n/a
c_000000002093	bacteria	n/a
c_000000002133	bacteria	n/a
c_000000002165	bacteria	n/a
c_000000002209	bacteria	n/a
c_000000002235	bacteria	n/a
c_000000002236	bacteria	n/a
c_000000002269	bacteria	n/a
c_000000002306	bacteria	n/a
c_000000002312	archaea	n/a
c_000000002329	bacteria	n/a
c_000000002331	bacteria	n/a
c_000000002361	archaea	n/a
c_000000002380	bacteria	n/a
c_000000002402	bacteria	n/a
c_000000002426	archaea	n/a
c_000000002434	bacteria	n/a
c_000000002480	bacteria	n/a
c_000000002582	bacteria	n/a
c_000000002601	bacteria	n/a
c_000000002618	bacteria	n/a
c_000000002630	bacteria	n/a
c_000000002688	bacteria	n/a
c_000000002708	bacteria	n/a
c_000000002710	archaea	n/a
c_000000002795	bacteria	n/a
c_000000002824	bacteria	n/a
c_000000002852	bacteria	n/a
c_000000002861	bacteria	n/a
c_000000002866	bacteria	n/a
c_000000002919	archaea	n/a
c_000000002951	bacteria	n/a
c_000000002985	bacteria	n/a
c_000000002997	bacteria	n/a
c_000000003001	archaea	n/a
c_000000003010	bacteria	n/a
c_000000003013	archaea	n/a
c_000000003041	bacteria	n/a
c_000000003133	archaea	n/a
c_000000003182	bacteria	n/a
c_000000003237	bacteria	n/a
c_000000003242	bacteria	n/a
c_000000003323	bacteria	n/a
c_000000003328	bacteria	n/a
c_000000003330	bacteria	n/a
c_000000003394	bacteria	n/a
c_000000003467	archaea	n/a
c_000000003502	bacteria	n/a
c_000000003510	bacteria	n/a
c_000000003518	prokarya	n/a
c_000000003531	bacteria	n/a
c_000000003573	bacteria	n/a
c_000000003584	bacteria	n/a
c_000000003653	bacteria	n/a
c_000000003696	bacteria	n/a
c_000000003697	bacteria	n/a
c_000000003786	bacteria	n/a
c_000000003898	bacteria	n/a
c_000000003932	bacteria	n/a
c_000000003963	bacteria	n/a
c_000000004001	bacteria	n/a
c_000000004008	eukarya	n/a
c_000000004053	bacteria	n/a
c_000000004083	bacteria	n/a
c_000000004095	bacteria	n/a
c_000000004143	bacteria	n/a
c_000000004172	archaea	n/a
c_000000004219	bacteria	n/a
c_000000004253	bacteria	n/a
c_000000004318	archaea	n/a
c_000000004355	bacteria	n/a
c_000000004433	bacteria	n/a
c_000000004437	bacteria	n/a
c_000000004448	bacteria	n/a
c_000000004467	bacteria	n/a
c_000000004512	bacteria	n/a
c_000000004524	bacteria	n/a
c_000000004554	bacteria	n/a
c_000000004572	bacteria	n/a
c_000000004595	bacteria	n/a
c_000000004625	bacteria	n/a
c_000000004659	eukarya	n/a
c_000000004677	bacteria	n/a
c_000000004678	archaea	n/a
c_000000004680	bacteria	n/a
c_000000004683	archaea	n/a
c_000000004721	bacteria	n/a
c_000000004773	bacteria	n/a
c_000000004821	bacteria	n/a
c_000000004862	bacteria	n/a
c_000000004907	bacteria	n/a
c_000000004936	prokarya	n/a
c_000000005028	bacteria	n/a
c_000000005029	bacteria	n/a
c_000000005030	archaea	n/a
c_000000005043	archaea	n/a
c_000000005074	archaea	n/a
c_000000005075	bacteria	n/a
c_000000005125	bacteria	n/a
c_000000005153	bacteria	n/a
c_000000005161	bacteria	n/a
c_000000005164	prokarya	n/a
c_000000005170	bacteria	n/a
c_000000005202	bacteria	n/a
c_000000005237	bacteria	n/a
c_000000005239	bacteria	n/a
c_000000005288	bacteria	n/a
c_000000005330	bacteria	n/a
c_000000005331	bacteria	n/a
c_000000005417	archaea	n/a
c_000000005421	bacteria	n/a
c_000000005467	bacteria	n/a
c_000000005478	bacteria	n/a
c_000000005480	bacteria	n/a
c_000000005503	bacteria	n/a
c_000000005516	bacteria	n/a
c_000000005541	archaea	n/a
c_000000005579	bacteria	n/a
c_000000005754	bacteria	n/a
c_000000005874	bacteria	n/a
c_000000005892	bacteria	n/a
c_000000005916	archaea	n/a
c_000000005948	bacteria	n/a
c_000000005966	archaea	n/a
c_000000006051	archaea	n/a
c_000000006172	bacteria	n/a
c_000000006186	bacteria	n/a
c_000000006229	bacteria	n/a
c_000000006240	bacteria	n/a
c_000000006245	bacteria	n/a
c_000000006280	archaea	n/a
c_000000006345	bacteria	n/a
c_000000006437	bacteria	n/a
c_000000006455	archaea	n/a
c_000000006471	bacteria	n/a
c_000000006480	archaea	n/a
c_000000006496	bacteria	n/a
c_000000006563	bacteria	n/a
c_000000006565	archaea	n/a
c_000000006587	bacteria	n/a
c_000000006598	bacteria	n/a
c_000000006636	bacteria	n/a
c_000000006641	archaea	n/a
c_000000006655	bacteria	n/a
c_000000006670	bacteria	n/a
c_000000006738	bacteria	n/a
c_000000006758	bacteria	n/a
c_000000006813	bacteria	n/a
c_000000006814	bacteria	n/a
c_000000006820	bacteria	n/a
c_000000006881	bacteria	n/a
c_000000006911	bacteria	n/a
c_000000006931	bacteria	n/a
c_000000006969	bacteria	n/a
c_000000006974	bacteria	n/a
c_000000007025	archaea	n/a
c_000000007030	bacteria	n/a
c_000000007057	bacteria	n/a
c_000000007062	bacteria	n/a
c_000000007064	bacteria	n/a
c_000000007081	bacteria	n/a
c_000000007097	bacteria	n/a
c_000000007099	archaea	n/a
c_000000007120	archaea	n/a
c_000000007154	bacteria	n/a
c_000000007159	bacteria	n/a
c_000000007173	bacteria	n/a
c_000000007232	bacteria	n/a
c_000000007313	prokarya	n/a
c_000000007316	bacteria	n/a
c_000000007362	bacteria	n/a
c_000000007367	bacteria	n/a
c_000000007432	bacteria	n/a
c_000000007444	bacteria	n/a
