sequence_id	class_fst_stage	class_snd_stage
c_000000000122	bacteria	n/a
c_000000000132	bacteria	n/a
c_000000000234	bacteria	n/a
c_000000000270	bacteria	n/a
c_000000000314	bacteria	n/a
c_000000000401	bacteria	n/a
c_000000000410	bacteria	n/a
c_000000000430	bacteria	n/a
c_000000000433	bacteria	n/a
c_000000000454	bacteria	n/a
c_000000000476	bacteria	n/a
c_000000000748	bacteria	n/a
c_000000000750	bacteria	n/a
c_000000000780	bacteria	n/a
c_000000000799	bacteria	n/a
c_000000000847	bacteria	n/a
c_000000000889	bacteria	n/a
c_000000001028	bacteria	n/a
c_000000001034	bacteria	n/a
c_000000001141	bacteria	n/a
c_000000001149	bacteria	n/a
c_000000001282	bacteria	n/a
c_000000001367	bacteria	n/a
c_000000001393	bacteria	n/a
c_000000001413	bacteria	n/a
c_000000001426	bacteria	n/a
c_000000001453	archaea	n/a
c_000000001494	bacteria	n/a
c_000000001564	bacteria	n/a
c_000000001581	bacteria	n/a
c_000000001666	bacteria	n/a
c_000000001742	bacteria	n/a
c_000000001780	bacteria	n/a
c_000000001799	bacteria	n/a
c_000000001841	bacteria	n/a
c_000000002017	bacteria	n/a
c_000000002150	bacteria	n/a
c_000000002201	bacteria	n/a
c_000000002262	bacteria	n/a
c_000000002264	bacteria	n/a
c_000000002268	bacteria	n/a
c_000000002270	bacteria	n/a
c_000000002294	bacteria	n/a
c_000000002370	bacteria	n/a
c_000000002378	archaea	n/a
c_000000002499	bacteria	n/a
c_000000002627	bacteria	n/a
c_000000002640	bacteria	n/a
c_000000002712	bacteria	n/a
c_000000002715	bacteria	n/a
c_000000002818	bacteria	n/a
c_000000002891	bacteria	n/a
c_000000002925	bacteria	n/a
c_000000002952	bacteria	n/a
c_000000002988	bacteria	n/a
c_000000002998	prokarya	n/a
c_000000003031	bacteria	n/a
c_000000003096	bacteria	n/a
c_000000003246	bacteria	n/a
c_000000003303	bacteria	n/a
c_000000003342	bacteria	n/a
c_000000003403	bacteria	n/a
c_000000003502	bacteria	n/a
c_000000003527	bacteria	n/a
c_000000003538	bacteria	n/a
c_000000003555	bacteria	n/a
c_000000003578	bacteria	n/a
c_000000003687	bacteria	n/a
c_000000003769	bacteria	n/a
c_000000003834	bacteria	n/a
c_000000003869	bacteria	n/a
c_000000003881	bacteria	n/a
c_000000003945	bacteria	n/a
c_000000003970	bacteria	n/a
c_000000003991	bacteria	n/a
c_000000003992	bacteria	n/a
c_000000004009	bacteria	n/a
c_000000004037	bacteria	n/a
c_000000004104	bacteria	n/a
c_000000004105	bacteria	n/a
c_000000004228	bacteria	n/a
c_000000004248	bacteria	n/a
c_000000004253	bacteria	n/a
c_000000004412	bacteria	n/a
c_000000004444	bacteria	n/a
c_000000004489	bacteria	n/a
c_000000004594	bacteria	n/a
c_000000004697	bacteria	n/a
c_000000004716	bacteria	n/a
c_000000004741	bacteria	n/a
c_000000004772	archaea	n/a
c_000000004872	bacteria	n/a
c_000000004993	bacteria	n/a
c_000000005128	bacteria	n/a
c_000000005130	bacteria	n/a
c_000000005167	bacteria	n/a
c_000000005310	bacteria	n/a
c_000000005332	bacteria	n/a
c_000000005410	bacteria	n/a
c_000000005462	bacteria	n/a
c_000000005633	bacteria	n/a
c_000000005714	bacteria	n/a
c_000000005729	bacteria	n/a
c_000000005752	bacteria	n/a
c_000000005777	bacteria	n/a
c_000000005813	bacteria	n/a
c_000000005874	bacteria	n/a
c_000000005883	bacteria	n/a
c_000000005965	bacteria	n/a
c_000000005975	bacteria	n/a
c_000000006050	bacteria	n/a
c_000000006107	bacteria	n/a
c_000000006138	bacteria	n/a
c_000000006199	bacteria	n/a
c_000000006205	bacteria	n/a
c_000000006207	bacteria	n/a
c_000000006287	bacteria	n/a
c_000000006322	bacteria	n/a
c_000000006370	bacteria	n/a
c_000000006484	bacteria	n/a
c_000000006682	bacteria	n/a
c_000000006686	bacteria	n/a
c_000000006708	archaea	n/a
c_000000006725	bacteria	n/a
c_000000006732	bacteria	n/a
c_000000006792	bacteria	n/a
c_000000006798	bacteria	n/a
c_000000006959	bacteria	n/a
c_000000006963	bacteria	n/a
c_000000007112	bacteria	n/a
c_000000007129	bacteria	n/a
c_000000007235	bacteria	n/a
c_000000007302	bacteria	n/a
c_000000007315	bacteria	n/a
c_000000007316	bacteria	n/a
c_000000007341	bacteria	n/a
c_000000007358	bacteria	n/a
c_000000007384	bacteria	n/a
c_000000007473	bacteria	n/a
c_000000007490	bacteria	n/a
c_000000007515	archaea	n/a
c_000000007522	bacteria	n/a
c_000000007567	bacteria	n/a
c_000000007571	bacteria	n/a
c_000000007577	bacteria	n/a
c_000000007708	bacteria	n/a
c_000000007711	bacteria	n/a
c_000000007732	bacteria	n/a
c_000000007806	bacteria	n/a
c_000000007989	bacteria	n/a
c_000000008028	bacteria	n/a
c_000000008029	bacteria	n/a
c_000000008058	bacteria	n/a
c_000000008078	bacteria	n/a
c_000000008145	bacteria	n/a
c_000000008167	bacteria	n/a
c_000000008176	bacteria	n/a
c_000000008217	bacteria	n/a
c_000000008360	bacteria	n/a
c_000000008380	bacteria	n/a
c_000000008423	bacteria	n/a
c_000000008526	bacteria	n/a
c_000000008613	bacteria	n/a
c_000000008636	bacteria	n/a
c_000000008697	bacteria	n/a
c_000000008712	bacteria	n/a
c_000000008782	bacteria	n/a
c_000000008827	bacteria	n/a
c_000000008834	bacteria	n/a
c_000000008855	bacteria	n/a
c_000000008863	bacteria	n/a
c_000000009031	bacteria	n/a
c_000000009060	bacteria	n/a
c_000000009098	bacteria	n/a
c_000000009124	bacteria	n/a
c_000000009149	bacteria	n/a
c_000000009207	bacteria	n/a
c_000000009234	bacteria	n/a
c_000000009294	bacteria	n/a
c_000000009358	bacteria	n/a
c_000000009364	bacteria	n/a
c_000000009383	bacteria	n/a
c_000000009525	bacteria	n/a
c_000000009562	bacteria	n/a
c_000000009566	bacteria	n/a
c_000000009585	bacteria	n/a
c_000000009588	bacteria	n/a
c_000000009603	bacteria	n/a
c_000000009721	bacteria	n/a
c_000000009730	bacteria	n/a
c_000000009761	bacteria	n/a
c_000000009762	bacteria	n/a
c_000000009787	bacteria	n/a
c_000000009906	bacteria	n/a
c_000000010024	archaea	n/a
c_000000010104	bacteria	n/a
c_000000010119	bacteria	n/a
c_000000010223	bacteria	n/a
c_000000010281	bacteria	n/a
c_000000010300	bacteria	n/a
c_000000010314	bacteria	n/a
c_000000010325	bacteria	n/a
c_000000010340	bacteria	n/a
c_000000010344	bacteria	n/a
c_000000010471	bacteria	n/a
c_000000010517	bacteria	n/a
c_000000010519	bacteria	n/a
c_000000010554	bacteria	n/a
c_000000010572	bacteria	n/a
c_000000010581	bacteria	n/a
c_000000010674	bacteria	n/a
c_000000010701	bacteria	n/a
c_000000010712	bacteria	n/a
c_000000010792	bacteria	n/a
c_000000010843	bacteria	n/a
c_000000010864	bacteria	n/a
c_000000010948	bacteria	n/a
c_000000011074	bacteria	n/a
c_000000011088	bacteria	n/a
c_000000011149	bacteria	n/a
c_000000011297	bacteria	n/a
c_000000011448	bacteria	n/a
c_000000011450	bacteria	n/a
c_000000011522	bacteria	n/a
c_000000011579	bacteria	n/a
c_000000011647	bacteria	n/a
c_000000011736	bacteria	n/a
c_000000011746	bacteria	n/a
c_000000011759	bacteria	n/a
c_000000011819	bacteria	n/a
c_000000011831	bacteria	n/a
c_000000011900	bacteria	n/a
c_000000011914	bacteria	n/a
c_000000012044	bacteria	n/a
c_000000012045	bacteria	n/a
c_000000012093	bacteria	n/a
c_000000012261	bacteria	n/a
c_000000012271	archaea	n/a
c_000000012307	bacteria	n/a
c_000000012402	bacteria	n/a
c_000000012407	bacteria	n/a
c_000000012414	bacteria	n/a
c_000000012418	bacteria	n/a
c_000000012432	bacteria	n/a
c_000000012511	bacteria	n/a
c_000000012539	bacteria	n/a
c_000000012603	bacteria	n/a
c_000000012695	bacteria	n/a
c_000000012701	bacteria	n/a
c_000000012745	bacteria	n/a
c_000000012810	bacteria	n/a
c_000000012840	bacteria	n/a
c_000000012956	bacteria	n/a
c_000000012958	bacteria	n/a
c_000000013009	bacteria	n/a
c_000000013011	bacteria	n/a
c_000000013026	bacteria	n/a
c_000000013028	bacteria	n/a
c_000000013046	bacteria	n/a
c_000000013137	bacteria	n/a
c_000000013251	bacteria	n/a
c_000000013291	bacteria	n/a
c_000000013334	bacteria	n/a
c_000000013365	bacteria	n/a
c_000000013467	bacteria	n/a
c_000000013495	bacteria	n/a
c_000000013497	bacteria	n/a
c_000000013524	bacteria	n/a
c_000000013532	bacteria	n/a
c_000000013603	bacteria	n/a
c_000000013678	bacteria	n/a
c_000000013723	bacteria	n/a
c_000000013731	bacteria	n/a
c_000000013813	bacteria	n/a
c_000000013876	bacteria	n/a
c_000000014001	bacteria	n/a
c_000000014045	bacteria	n/a
c_000000014048	bacteria	n/a
c_000000014091	bacteria	n/a
c_000000014170	bacteria	n/a
c_000000014222	bacteria	n/a
c_000000014381	bacteria	n/a
c_000000014567	bacteria	n/a
c_000000014581	bacteria	n/a
c_000000014600	bacteria	n/a
c_000000014610	bacteria	n/a
c_000000014615	eukarya	n/a
c_000000014868	bacteria	n/a
c_000000014874	bacteria	n/a
c_000000014889	bacteria	n/a
c_000000014894	bacteria	n/a
c_000000014908	bacteria	n/a
c_000000014939	bacteria	n/a
c_000000015015	bacteria	n/a
c_000000015096	bacteria	n/a
c_000000015156	bacteria	n/a
c_000000015159	bacteria	n/a
c_000000015544	bacteria	n/a
c_000000015546	bacteria	n/a
c_000000015550	bacteria	n/a
c_000000015568	bacteria	n/a
c_000000015575	bacteria	n/a
c_000000015618	bacteria	n/a
c_000000015680	bacteria	n/a
c_000000015730	bacteria	n/a
c_000000015740	bacteria	n/a
c_000000015845	bacteria	n/a
c_000000015863	bacteria	n/a
c_000000015911	bacteria	n/a
c_000000015913	bacteria	n/a
c_000000015940	bacteria	n/a
c_000000015989	bacteria	n/a
c_000000016011	bacteria	n/a
c_000000016141	eukarya	n/a
c_000000016199	bacteria	n/a
c_000000016210	bacteria	n/a
c_000000016257	bacteria	n/a
c_000000016373	bacteria	n/a
c_000000016398	bacteria	n/a
c_000000016421	bacteria	n/a
c_000000016521	bacteria	n/a
c_000000016563	bacteria	n/a
c_000000016618	bacteria	n/a
c_000000016640	bacteria	n/a
c_000000016656	bacteria	n/a
c_000000016771	bacteria	n/a
c_000000016789	bacteria	n/a
c_000000016833	bacteria	n/a
c_000000016878	bacteria	n/a
c_000000016907	bacteria	n/a
c_000000016912	bacteria	n/a
c_000000016954	bacteria	n/a
c_000000016969	bacteria	n/a
c_000000016976	bacteria	n/a
c_000000017052	bacteria	n/a
c_000000017192	bacteria	n/a
c_000000017227	bacteria	n/a
c_000000017251	bacteria	n/a
c_000000017318	bacteria	n/a
c_000000017321	bacteria	n/a
c_000000017325	eukarya	n/a
c_000000017329	bacteria	n/a
c_000000017333	bacteria	n/a
c_000000017388	bacteria	n/a
c_000000017460	bacteria	n/a
c_000000017613	bacteria	n/a
c_000000017616	bacteria	n/a
c_000000017643	bacteria	n/a
c_000000017654	bacteria	n/a
c_000000017819	bacteria	n/a
c_000000017882	bacteria	n/a
c_000000018002	bacteria	n/a
c_000000018050	bacteria	n/a
c_000000018116	bacteria	n/a
c_000000018317	bacteria	n/a
c_000000018425	bacteria	n/a
c_000000018480	bacteria	n/a
c_000000018489	bacteria	n/a
c_000000018516	bacteria	n/a
c_000000018579	bacteria	n/a
c_000000018583	bacteria	n/a
c_000000018602	bacteria	n/a
c_000000018607	bacteria	n/a
c_000000018656	bacteria	n/a
c_000000018663	bacteria	n/a
c_000000018671	bacteria	n/a
c_000000018677	bacteria	n/a
c_000000018742	bacteria	n/a
c_000000018773	bacteria	n/a
c_000000018836	bacteria	n/a
c_000000018856	bacteria	n/a
c_000000018857	bacteria	n/a
c_000000018922	bacteria	n/a
c_000000019091	bacteria	n/a
c_000000019100	bacteria	n/a
c_000000019163	bacteria	n/a
c_000000019178	bacteria	n/a
c_000000019188	bacteria	n/a
c_000000019387	bacteria	n/a
c_000000019447	bacteria	n/a
c_000000019448	bacteria	n/a
c_000000019487	bacteria	n/a
c_000000019494	bacteria	n/a
c_000000019498	bacteria	n/a
c_000000019633	bacteria	n/a
c_000000019638	bacteria	n/a
c_000000019639	bacteria	n/a
c_000000019647	bacteria	n/a
c_000000019673	bacteria	n/a
c_000000019675	bacteria	n/a
c_000000019705	bacteria	n/a
c_000000019817	bacteria	n/a
c_000000019906	bacteria	n/a
c_000000019937	bacteria	n/a
c_000000019991	bacteria	n/a
c_000000020044	bacteria	n/a
c_000000020114	bacteria	n/a
c_000000020150	bacteria	n/a
c_000000020228	bacteria	n/a
c_000000020256	bacteria	n/a
c_000000020287	bacteria	n/a
c_000000020308	bacteria	n/a
c_000000020315	bacteria	n/a
c_000000020354	bacteria	n/a
c_000000020363	bacteria	n/a
c_000000020376	bacteria	n/a
c_000000020393	bacteria	n/a
c_000000020395	bacteria	n/a
c_000000020588	bacteria	n/a
c_000000020610	bacteria	n/a
c_000000020750	bacteria	n/a
c_000000020803	bacteria	n/a
c_000000020838	bacteria	n/a
c_000000020904	bacteria	n/a
c_000000020960	bacteria	n/a
c_000000021028	bacteria	n/a
c_000000021100	bacteria	n/a
c_000000021148	bacteria	n/a
c_000000021275	unknown	n/a
c_000000021329	bacteria	n/a
c_000000021387	bacteria	n/a
c_000000021395	bacteria	n/a
c_000000021424	bacteria	n/a
c_000000021436	bacteria	n/a
c_000000021551	bacteria	n/a
c_000000021570	archaea	n/a
c_000000021617	bacteria	n/a
c_000000021624	bacteria	n/a
c_000000021710	bacteria	n/a
c_000000021726	bacteria	n/a
c_000000021764	bacteria	n/a
c_000000021778	bacteria	n/a
c_000000021780	bacteria	n/a
c_000000021789	bacteria	n/a
c_000000021981	bacteria	n/a
c_000000022023	bacteria	n/a
c_000000022050	bacteria	n/a
c_000000022053	bacteria	n/a
c_000000022055	bacteria	n/a
c_000000022090	bacteria	n/a
c_000000022199	bacteria	n/a
c_000000022340	bacteria	n/a
c_000000022375	bacteria	n/a
c_000000022502	bacteria	n/a
c_000000022553	bacteria	n/a
c_000000022591	bacteria	n/a
c_000000022643	bacteria	n/a
c_000000022663	bacteria	n/a
c_000000022685	bacteria	n/a
c_000000022788	bacteria	n/a
c_000000022834	bacteria	n/a
c_000000022845	bacteria	n/a
c_000000022900	bacteria	n/a
c_000000022973	bacteria	n/a
c_000000022987	bacteria	n/a
c_000000023020	bacteria	n/a
c_000000023063	bacteria	n/a
c_000000023105	bacteria	n/a
c_000000023174	bacteria	n/a
c_000000023194	archaea	n/a
c_000000023207	bacteria	n/a
c_000000023245	bacteria	n/a
c_000000023249	bacteria	n/a
c_000000023253	bacteria	n/a
c_000000023310	bacteria	n/a
c_000000023340	archaea	n/a
c_000000023504	archaea	n/a
c_000000023647	bacteria	n/a
c_000000023679	bacteria	n/a
c_000000023695	bacteria	n/a
c_000000023766	bacteria	n/a
c_000000023795	bacteria	n/a
c_000000023798	bacteria	n/a
c_000000023871	bacteria	n/a
c_000000023917	bacteria	n/a
c_000000023924	bacteria	n/a
c_000000023941	bacteria	n/a
c_000000023948	bacteria	n/a
c_000000024115	bacteria	n/a
