sequence_id	class_fst_stage	class_snd_stage
c_000000000441	bacteria	n/a
c_000000000781	bacteria	n/a
c_000000000810	bacteria	n/a
c_000000000880	bacteria	n/a
c_000000000916	bacteria	n/a
c_000000000962	bacteria	n/a
c_000000000970	bacteria	n/a
c_000000001029	bacteria	n/a
c_000000001065	bacteria	n/a
c_000000001068	bacteria	n/a
c_000000001071	bacteria	n/a
c_000000001189	bacteria	n/a
c_000000001299	bacteria	n/a
c_000000001551	bacteria	n/a
c_000000001572	bacteria	n/a
c_000000001578	bacteria	n/a
c_000000001715	bacteria	n/a
c_000000001750	bacteria	n/a
c_000000001758	bacteria	n/a
c_000000001824	bacteria	n/a
c_000000002078	bacteria	n/a
c_000000002185	bacteria	n/a
c_000000002289	eukarya	n/a
c_000000002366	bacteria	n/a
c_000000002440	bacteria	n/a
c_000000002603	bacteria	n/a
c_000000002677	bacteria	n/a
c_000000002804	bacteria	n/a
c_000000002815	bacteria	n/a
c_000000002817	bacteria	n/a
c_000000002927	bacteria	n/a
c_000000003018	archaea	n/a
c_000000003426	bacteria	n/a
c_000000003498	bacteria	n/a
c_000000003971	bacteria	n/a
c_000000004045	bacteria	n/a
c_000000004053	bacteria	n/a
c_000000004077	bacteria	n/a
c_000000004078	bacteria	n/a
c_000000004090	bacteria	n/a
c_000000004114	bacteria	n/a
c_000000004134	bacteria	n/a
c_000000004234	bacteria	n/a
c_000000004515	bacteria	n/a
c_000000004523	bacteria	n/a
c_000000004536	bacteria	n/a
c_000000004779	bacteria	n/a
c_000000005040	bacteria	n/a
c_000000005104	bacteria	n/a
c_000000005142	bacteria	n/a
c_000000005221	bacteria	n/a
c_000000005428	bacteria	n/a
c_000000005433	bacteria	n/a
c_000000005485	bacteria	n/a
c_000000005725	bacteria	n/a
c_000000005733	bacteria	n/a
c_000000005941	bacteria	n/a
c_000000005958	bacteria	n/a
c_000000005986	bacteria	n/a
c_000000006257	bacteria	n/a
c_000000006346	bacteria	n/a
c_000000006451	bacteria	n/a
c_000000006872	bacteria	n/a
c_000000007026	bacteria	n/a
c_000000007215	bacteria	n/a
c_000000007410	bacteria	n/a
c_000000007465	bacteria	n/a
c_000000007501	bacteria	n/a
c_000000007595	bacteria	n/a
c_000000007651	bacteria	n/a
c_000000007777	bacteria	n/a
c_000000007853	bacteria	n/a
c_000000008009	bacteria	n/a
c_000000008124	bacteria	n/a
c_000000008219	bacteria	n/a
c_000000008252	bacteria	n/a
c_000000008275	bacteria	n/a
c_000000008429	bacteria	n/a
c_000000008480	bacteria	n/a
c_000000008628	bacteria	n/a
c_000000008702	bacteria	n/a
c_000000008771	bacteria	n/a
c_000000008819	bacteria	n/a
c_000000008963	bacteria	n/a
c_000000009197	bacteria	n/a
c_000000009262	bacteria	n/a
c_000000009404	bacteria	n/a
c_000000009522	bacteria	n/a
c_000000009677	bacteria	n/a
c_000000009848	bacteria	n/a
c_000000009855	bacteria	n/a
c_000000009941	bacteria	n/a
c_000000010286	bacteria	n/a
c_000000010326	bacteria	n/a
c_000000010345	bacteria	n/a
c_000000010456	bacteria	n/a
c_000000010691	bacteria	n/a
c_000000010701	bacteria	n/a
c_000000010742	bacteria	n/a
c_000000010783	bacteria	n/a
c_000000010838	bacteria	n/a
c_000000010840	bacteria	n/a
c_000000010875	bacteria	n/a
c_000000010983	bacteria	n/a
c_000000011074	bacteria	n/a
c_000000011103	archaea	n/a
c_000000011330	bacteria	n/a
c_000000011512	bacteria	n/a
c_000000011547	bacteria	n/a
c_000000011606	bacteria	n/a
c_000000011800	bacteria	n/a
