sequence_id	class_fst_stage	class_snd_stage
c_000000000116	prokarya	n/a
c_000000000270	archaea	n/a
c_000000000337	archaea	n/a
c_000000000396	bacteria	n/a
c_000000000405	unknown	n/a
c_000000000433	bacteria	n/a
c_000000000434	bacteria	n/a
c_000000000486	archaea	n/a
c_000000000534	prokarya	n/a
c_000000000552	bacteria	n/a
c_000000000574	bacteria	n/a
c_000000000633	bacteria	n/a
c_000000000637	bacteria	n/a
c_000000000677	bacteria	n/a
c_000000000711	bacteria	n/a
c_000000000719	bacteria	n/a
c_000000000732	bacteria	n/a
c_000000000798	bacteria	n/a
c_000000000802	archaea	n/a
c_000000000814	bacteria	n/a
c_000000000834	bacteria	n/a
c_000000000848	bacteria	n/a
c_000000000860	bacteria	n/a
c_000000000863	bacteria	n/a
c_000000000872	bacteria	n/a
c_000000000907	archaea	n/a
c_000000000957	bacteria	n/a
c_000000000990	bacteria	n/a
c_000000001012	bacteria	n/a
c_000000001026	bacteria	n/a
c_000000001029	bacteria	n/a
c_000000001046	archaea	n/a
c_000000001048	archaea	n/a
c_000000001052	bacteria	n/a
c_000000001074	bacteria	n/a
c_000000001127	bacteria	n/a
c_000000001141	archaea	n/a
c_000000001219	archaea	n/a
c_000000001246	bacteria	n/a
c_000000001280	bacteria	n/a
c_000000001374	bacteria	n/a
c_000000001379	bacteria	n/a
c_000000001386	bacteria	n/a
c_000000001394	bacteria	n/a
c_000000001404	bacteria	n/a
c_000000001485	bacteria	n/a
c_000000001525	bacteria	n/a
c_000000001627	bacteria	n/a
c_000000001635	bacteria	n/a
c_000000001640	bacteria	n/a
c_000000001665	bacteria	n/a
c_000000001715	bacteria	n/a
c_000000001768	bacteria	n/a
c_000000001810	bacteria	n/a
c_000000001902	bacteria	n/a
c_000000001936	bacteria	n/a
c_000000001985	bacteria	n/a
c_000000001987	bacteria	n/a
c_000000002001	bacteria	n/a
c_000000002033	bacteria	n/a
c_000000002066	bacteria	n/a
c_000000002154	bacteria	n/a
c_000000002157	bacteria	n/a
c_000000002169	archaea	n/a
c_000000002182	bacteria	n/a
c_000000002187	bacteria	n/a
c_000000002213	bacteria	n/a
c_000000002218	bacteria	n/a
c_000000002238	bacteria	n/a
c_000000002244	bacteria	n/a
c_000000002284	bacteria	n/a
c_000000002319	bacteria	n/a
c_000000002395	bacteria	n/a
c_000000002396	bacteria	n/a
c_000000002430	archaea	n/a
c_000000002444	bacteria	n/a
c_000000002470	bacteria	n/a
c_000000002525	bacteria	n/a
c_000000002564	bacteria	n/a
