sequence_id	class_fst_stage	class_snd_stage
c_000000000741	bacteria	n/a
c_000000000788	bacteria	n/a
c_000000000802	bacteria	n/a
c_000000000876	bacteria	n/a
c_000000000886	bacteria	n/a
c_000000000960	bacteria	n/a
c_000000001016	bacteria	n/a
c_000000001038	bacteria	n/a
c_000000001104	bacteria	n/a
c_000000001116	bacteria	n/a
c_000000001138	bacteria	n/a
c_000000001627	bacteria	n/a
c_000000001670	bacteria	n/a
c_000000001687	bacteria	n/a
c_000000001701	bacteria	n/a
c_000000001806	bacteria	n/a
c_000000001813	bacteria	n/a
c_000000001881	bacteria	n/a
c_000000002087	bacteria	n/a
c_000000002143	bacteria	n/a
c_000000002144	bacteria	n/a
c_000000002275	bacteria	n/a
c_000000002301	bacteria	n/a
c_000000002320	bacteria	n/a
c_000000002425	bacteria	n/a
c_000000002678	prokarya	n/a
c_000000002712	bacteria	n/a
c_000000002786	bacteria	n/a
c_000000002849	bacteria	n/a
c_000000002901	eukarya	n/a
c_000000003397	bacteria	n/a
c_000000003523	bacteria	n/a
c_000000003675	bacteria	n/a
c_000000003738	bacteria	n/a
c_000000003767	bacteria	n/a
c_000000003783	bacteria	n/a
c_000000003822	bacteria	n/a
c_000000003828	bacteria	n/a
c_000000003895	bacteria	n/a
c_000000003929	bacteria	n/a
c_000000004348	bacteria	n/a
c_000000004373	bacteria	n/a
c_000000004398	bacteria	n/a
c_000000004402	bacteria	n/a
c_000000004424	bacteria	n/a
c_000000004600	bacteria	n/a
c_000000004675	bacteria	n/a
c_000000004700	bacteria	n/a
c_000000004804	bacteria	n/a
c_000000004814	bacteria	n/a
c_000000004954	bacteria	n/a
c_000000005016	bacteria	n/a
c_000000005070	bacteria	n/a
c_000000005130	bacteria	n/a
c_000000005147	bacteria	n/a
c_000000005163	bacteria	n/a
c_000000005189	bacteria	n/a
c_000000005281	bacteria	n/a
c_000000005296	bacteria	n/a
c_000000005384	bacteria	n/a
c_000000005517	bacteria	n/a
c_000000005867	bacteria	n/a
c_000000005884	bacteria	n/a
c_000000005946	bacteria	n/a
c_000000005976	bacteria	n/a
c_000000006019	bacteria	n/a
c_000000006020	bacteria	n/a
c_000000006107	bacteria	n/a
c_000000006134	bacteria	n/a
c_000000006173	bacteria	n/a
c_000000006189	bacteria	n/a
c_000000006212	bacteria	n/a
c_000000006271	bacteria	n/a
c_000000006283	bacteria	n/a
c_000000006387	bacteria	n/a
c_000000006400	bacteria	n/a
c_000000006503	bacteria	n/a
c_000000006599	bacteria	n/a
c_000000006717	bacteria	n/a
c_000000006733	bacteria	n/a
c_000000006767	bacteria	n/a
c_000000006846	bacteria	n/a
c_000000007074	bacteria	n/a
c_000000007201	bacteria	n/a
c_000000007241	bacteria	n/a
c_000000007267	bacteria	n/a
c_000000007270	bacteria	n/a
c_000000007388	bacteria	n/a
c_000000007507	bacteria	n/a
c_000000007581	bacteria	n/a
c_000000007792	bacteria	n/a
c_000000007916	bacteria	n/a
c_000000007934	bacteria	n/a
c_000000007955	bacteria	n/a
c_000000008148	bacteria	n/a
c_000000008150	bacteria	n/a
c_000000008350	bacteria	n/a
c_000000008399	bacteria	n/a
c_000000008438	bacteria	n/a
c_000000008504	bacteria	n/a
c_000000008616	bacteria	n/a
c_000000008692	bacteria	n/a
c_000000008695	bacteria	n/a
c_000000008742	bacteria	n/a
c_000000008865	bacteria	n/a
c_000000008881	bacteria	n/a
c_000000008960	bacteria	n/a
c_000000009079	bacteria	n/a
c_000000009160	bacteria	n/a
c_000000009211	bacteria	n/a
c_000000009302	bacteria	n/a
c_000000009326	bacteria	n/a
c_000000009346	bacteria	n/a
c_000000009514	eukarya	n/a
c_000000009532	bacteria	n/a
c_000000009831	bacteria	n/a
c_000000009850	bacteria	n/a
c_000000009896	bacteria	n/a
c_000000009903	bacteria	n/a
c_000000009957	bacteria	n/a
c_000000009989	bacteria	n/a
c_000000009994	bacteria	n/a
c_000000010050	bacteria	n/a
c_000000010067	bacteria	n/a
c_000000010093	bacteria	n/a
c_000000010111	bacteria	n/a
c_000000010131	bacteria	n/a
c_000000010204	bacteria	n/a
c_000000010249	bacteria	n/a
c_000000010261	bacteria	n/a
c_000000010425	bacteria	n/a
c_000000010502	bacteria	n/a
c_000000010710	bacteria	n/a
c_000000010724	bacteria	n/a
c_000000010754	bacteria	n/a
c_000000010782	bacteria	n/a
c_000000010982	bacteria	n/a
c_000000011143	bacteria	n/a
c_000000011199	bacteria	n/a
c_000000011261	bacteria	n/a
c_000000011435	bacteria	n/a
c_000000011628	bacteria	n/a
c_000000011652	bacteria	n/a
c_000000011680	bacteria	n/a
c_000000011822	bacteria	n/a
c_000000011970	bacteria	n/a
c_000000011993	bacteria	n/a
c_000000012058	bacteria	n/a
c_000000012205	bacteria	n/a
c_000000012238	bacteria	n/a
c_000000012264	bacteria	n/a
c_000000012274	bacteria	n/a
c_000000012326	bacteria	n/a
c_000000012366	bacteria	n/a
c_000000012408	bacteria	n/a
c_000000012447	bacteria	n/a
c_000000012484	bacteria	n/a
c_000000012536	bacteria	n/a
c_000000012676	bacteria	n/a
c_000000012768	bacteria	n/a
c_000000013076	bacteria	n/a
c_000000013192	bacteria	n/a
c_000000013253	bacteria	n/a
c_000000013257	bacteria	n/a
c_000000013277	bacteria	n/a
c_000000013296	bacteria	n/a
c_000000013321	bacteria	n/a
c_000000013440	bacteria	n/a
c_000000013581	bacteria	n/a
c_000000013599	bacteria	n/a
c_000000013769	bacteria	n/a
c_000000013782	bacteria	n/a
c_000000013784	bacteria	n/a
c_000000013855	bacteria	n/a
c_000000013890	bacteria	n/a
c_000000014144	bacteria	n/a
c_000000014220	bacteria	n/a
c_000000014361	bacteria	n/a
c_000000014674	archaea	n/a
c_000000014717	bacteria	n/a
c_000000014843	bacteria	n/a
c_000000014937	bacteria	n/a
c_000000015009	bacteria	n/a
c_000000015247	bacteria	n/a
c_000000015317	bacteria	n/a
c_000000015452	bacteria	n/a
c_000000015584	bacteria	n/a
c_000000015742	bacteria	n/a
c_000000015831	bacteria	n/a
c_000000015885	bacteria	n/a
c_000000015933	bacteria	n/a
c_000000015955	bacteria	n/a
c_000000016209	bacteria	n/a
c_000000016271	bacteria	n/a
c_000000016391	bacteria	n/a
c_000000016613	bacteria	n/a
c_000000016645	bacteria	n/a
c_000000016803	bacteria	n/a
c_000000017052	bacteria	n/a
c_000000017283	bacteria	n/a
c_000000017350	bacteria	n/a
c_000000017357	bacteria	n/a
c_000000017419	bacteria	n/a
c_000000017620	bacteria	n/a
c_000000017679	bacteria	n/a
c_000000017884	bacteria	n/a
c_000000017886	bacteria	n/a
c_000000017908	bacteria	n/a
c_000000017963	bacteria	n/a
c_000000018006	bacteria	n/a
c_000000018059	bacteria	n/a
c_000000018307	bacteria	n/a
c_000000018368	bacteria	n/a
c_000000018379	archaea	n/a
c_000000018534	bacteria	n/a
c_000000018547	bacteria	n/a
c_000000018558	bacteria	n/a
c_000000018599	bacteria	n/a
c_000000018615	bacteria	n/a
c_000000018713	bacteria	n/a
c_000000018715	bacteria	n/a
c_000000018893	bacteria	n/a
