sequence_id	class_fst_stage	class_snd_stage
c_000000000202	bacteria	n/a
c_000000000258	bacteria	n/a
c_000000000259	bacteria	n/a
c_000000000261	bacteria	n/a
c_000000000474	bacteria	n/a
c_000000000543	bacteria	n/a
c_000000000550	bacteria	n/a
c_000000000607	bacteria	n/a
c_000000000623	bacteria	n/a
c_000000000649	bacteria	n/a
c_000000000676	bacteria	n/a
c_000000000677	bacteria	n/a
c_000000000689	eukarya	n/a
c_000000000721	bacteria	n/a
c_000000000731	bacteria	n/a
c_000000000755	bacteria	n/a
c_000000000780	bacteria	n/a
c_000000000836	bacteria	n/a
c_000000000912	bacteria	n/a
c_000000000957	bacteria	n/a
c_000000000960	bacteria	n/a
c_000000001002	bacteria	n/a
c_000000001035	bacteria	n/a
c_000000001048	bacteria	n/a
c_000000001083	bacteria	n/a
c_000000001086	bacteria	n/a
c_000000001195	bacteria	n/a
c_000000001255	bacteria	n/a
c_000000001256	bacteria	n/a
c_000000001280	bacteria	n/a
c_000000001310	bacteria	n/a
c_000000001318	bacteria	n/a
c_000000001360	bacteria	n/a
c_000000001370	bacteria	n/a
c_000000001395	bacteria	n/a
c_000000001444	bacteria	n/a
c_000000001465	bacteria	n/a
c_000000001473	bacteria	n/a
c_000000001506	bacteria	n/a
c_000000001507	bacteria	n/a
c_000000001534	bacteria	n/a
c_000000001577	bacteria	n/a
c_000000001626	bacteria	n/a
c_000000001677	bacteria	n/a
c_000000001693	bacteria	n/a
c_000000001736	bacteria	n/a
c_000000001780	bacteria	n/a
c_000000001787	bacteria	n/a
c_000000001831	bacteria	n/a
c_000000001875	bacteria	n/a
c_000000001951	bacteria	n/a
c_000000001977	bacteria	n/a
c_000000002026	bacteria	n/a
c_000000002030	bacteria	n/a
c_000000002065	bacteria	n/a
c_000000002074	bacteria	n/a
c_000000002082	bacteria	n/a
c_000000002133	bacteria	n/a
c_000000002170	bacteria	n/a
c_000000002223	bacteria	n/a
c_000000002262	bacteria	n/a
c_000000002269	bacteria	n/a
c_000000002336	bacteria	n/a
c_000000002361	bacteria	n/a
c_000000002394	bacteria	n/a
c_000000002409	bacteria	n/a
c_000000002428	bacteria	n/a
c_000000002441	bacteria	n/a
c_000000002453	bacteria	n/a
c_000000002458	bacteria	n/a
c_000000002492	bacteria	n/a
c_000000002527	bacteria	n/a
c_000000002639	bacteria	n/a
c_000000002754	bacteria	n/a
c_000000002787	bacteria	n/a
